PROBEID	SYMBOL	ENSEMBL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	IPF.1	IPF.2	IPF.3	IPF.4	Control.1	Control.2	Control.3
TC07001726.hg.1	LHFPL3-AS2	ENSG00000225329	LHFPL3 antisense RNA 2	-1.95901649440044	5.65602818343017	-6.41014413659398	0.000773826420445218	0.276345366354875	-0.00322270355090204	4.62079685988706	4.27833399051447	5.55695473716369	4.80971315575471	6.95687830288743	6.64486057447272	6.72465966333111
TC07002463.hg.1	COL1A2	ENSG00000164692	collagen type I alpha 2 chain	1.35638401888513	10.6236285578611	4.92035758317517	0.00291185079034773	0.31190505499635	-1.1443267775374	11.7287941657491	11.230446979711	10.6827804191665	11.1777224134781	9.50367405603461	10.1407072276734	9.90127464321522
TC07002464.hg.1	PPP1R9A	ENSG00000158528	protein phosphatase 1 regulatory subunit 9A	-1.12369978128887	4.30967305467383	-4.71212707774913	0.00358138674880205	0.330188115880213	-1.33193339512714	3.67032301033104	3.71789931412872	3.93723809617144	3.98688931585461	5.16238933143658	4.38578726440102	5.30718505039337
TC08000149.hg.1	LPL	ENSG00000175445	lipoprotein lipase	-1.12957609517861	7.81709347864307	-5.0690536771012	0.00252071727626363	0.31190505499635	-1.01489206044412	7.65693903567642	7.58128269823409	7.22331410233521	6.87042191516323	8.28606640468689	8.38636972776157	8.71526046664408
TC08000456.hg.1	SULF1	ENSG00000137573	sulfatase 1	2.26845176474542	7.09559158878345	9.06888565331406	0.000121399608970797	0.241455914028082	1.3652471168712	7.69590714421288	8.58553578887167	8.16035954463281	7.82933833126576	5.49653036624064	6.03009127358554	5.87137867267489
TC08000487.hg.1	LY96	ENSG00000154589	lymphocyte antigen 96	0.962113416718453	3.8094930314928	5.00617948077765	0.00267829859304655	0.31190505499635	-1.0691673118252	3.89021884308505	4.64325681316131	3.98496787675096	4.36886587877693	3.27297755161447	3.27783252881301	3.22833172824785
TC08000531.hg.1	CA2	ENSG00000104267	carbonic anhydrase 2	-1.00186022917968	6.19460963216559	-6.86612998905986	0.000540799948136566	0.251345631813873	0.284202292149359	5.83617324734177	5.53854554299097	6.03963861407404	5.64660644566185	6.87547389433877	6.86727460005465	6.55855508069708
TC08000551.hg.1	NECAB1	ENSG00000123119	N-terminal EF-hand calcium binding protein 1	-1.20231029805162	4.608405584771	-5.2478180091729	0.00212742816473503	0.305728016392511	-0.864154406271918	4.06603543566741	3.96401073711478	4.22314424862384	4.11932854958947	5.83091457902826	4.85961310530957	5.19579243806365
TC08000700.hg.1	COL14A1	ENSG00000187955	collagen type XIV alpha 1 chain	2.34186755643468	7.70408878241458	8.66502735665812	0.000155661738752424	0.241455914028082	1.19939778867649	8.70442663813844	9.15758653345087	8.40079687414246	8.56817518067171	6.26356981332125	6.86111910021368	5.97294733696365
TC08000975.hg.1	FAM167A	ENSG00000154319	family with sequence similarity 167 member A	-0.983804313504544	6.38356597923381	-6.31334935293528	0.000837141114714026	0.276345366354875	-0.0676269066712774	5.9307181447181	5.77751596437822	6.13882010186481	6.0006880256806	7.28197606652688	6.81936754055156	6.73587601091649
TC08001035.hg.1	LGI3	ENSG00000168481	leucine rich repeat LGI family member 3	-0.840447341819418	6.69028969341582	-5.23378306832974	0.00215563436325181	0.305728016392511	-0.875799742953624	6.53369932137137	5.94805153274984	6.55640379517089	6.28223725268076	7.19780289530743	7.23991106487802	7.07392199175244
TC08002291.hg.1	RAB11FIP1	ENSG00000156675	RAB11 family interacting protein 1	-0.985239243459164	8.26458336001583	-3.83187339270705	0.0091983849990544	0.390137777223824	-2.210683118299	8.22104296672813	7.60881127834656	8.20705684214874	7.33244079262418	9.0033628750625	8.64007272091623	8.83929604428448
TC08002335.hg.1	PLAG1	ENSG00000181690	PLAG1 zinc finger	-1.14127727120722	4.70731944813809	-3.76433330489007	0.00993640892396553	0.392050774906698	-2.28396644826887	4.0196917758296	3.6081363441452	4.61728810894603	4.62768624156199	5.58431042328755	5.02378232360581	5.47034091959044
TC09000182.hg.1	UNC13B	ENSG00000198722	unc-13 homolog B	-0.984901776674405	7.89331796039901	-3.80991790709859	0.00943134920173368	0.390137777223824	-2.23441391171333	7.9217874300931	7.00143275992823	7.81612075306533	7.14552785278181	8.38597181780218	8.42720405359082	8.55518105553157
TC09000316.hg.1	PIP5K1B	ENSG00000107242	phosphatidylinositol-4-phosphate 5-kinase type 1 beta	-0.834491861117176	5.89035683698114	-5.94475316684856	0.0011394566088663	0.28969130475959	-0.324455008258594	5.51592530347248	5.23783750968556	5.54807641627008	5.82903064229555	6.3882997529741	6.25833544564329	6.45499278852689
TC09000499.hg.1	COL15A1	ENSG00000204291	collagen type XV alpha 1 chain	1.34441756934105	7.26848658361144	4.34223747969474	0.00525021236053194	0.354513439855	-1.68402787015568	7.97537700758022	8.34243536804039	7.19781708776066	7.86303270422058	6.24289592169415	6.92076552294236	6.33708247304173
TC09000593.hg.1	PAPPA	ENSG00000182752	pappalysin 1	1.1538942862063	6.06511314904857	4.15058580853594	0.00645113012947035	0.377431600838426	-1.87618615951066	6.99676697683936	6.89782569895415	5.99191503729981	6.35204937374033	5.25710496026015	5.65956323814129	5.3005667581049
TC09000644.hg.1	OLFML2A	ENSG00000185585	olfactomedin like 2A	-0.86077285511292	6.80800064497326	-8.35676993502392	0.000189495024679034	0.241455914028082	1.06407589806301	6.40244493284617	6.63600875642127	6.29759645714175	6.42034182471883	7.15729412333305	7.45411281688547	7.28820560346626
TC09001336.hg.1	ASPN	ENSG00000106819	asporin	1.92283575407508	7.45466926735062	3.99830375743239	0.00762811013712983	0.380282394807173	-2.03367684863724	7.49473458682794	7.79280245996292	8.72376593345684	9.10366395328348	6.97319035869732	6.05876555872843	6.03576202049739
TC09001494.hg.1	SLC46A2	ENSG00000119457	solute carrier family 46 member 2	-0.930065630231985	6.67066421378621	-5.06326786439716	0.00253476788368838	0.31190505499635	-1.01985895682078	6.16911999937494	6.17985869283129	6.61872265873029	6.12055728095349	7.46132156151427	6.88280383655743	7.26226546654176
TC09001602.hg.1	SNORA65	ENSG00000201302	small nucleolar RNA, H/ACA box 65	0.967048756683486	9.2662832098591	3.91827242187774	0.00834217350488382	0.389574765369919	-2.11815758986936	9.38278389942631	9.56144283101389	9.48918196172851	10.289522015868	8.51830865143875	8.94896372128282	8.67377938825547
TC09002706.hg.1	BAAT	ENSG00000136881	bile acid-CoA:amino acid N-acyltransferase	0.905471343595191	5.00812448683579	4.28671492361123	0.00556994922706653	0.358830104149098	-1.7390066129983	5.63870274979485	4.98332678768883	5.23468882647339	5.72801617240642	4.50101919041979	4.68256313125883	4.28855454980843
TC09002706.hg.1	BAAT	ENSG00000276559	bile acid-CoA:amino acid N-acyltransferase	0.905471343595191	5.00812448683579	4.28671492361123	0.00556994922706653	0.358830104149098	-1.7390066129983	5.63870274979485	4.98332678768883	5.23468882647339	5.72801617240642	4.50101919041979	4.68256313125883	4.28855454980843
TC09002865.hg.1	CLIC3	ENSG00000169583	chloride intracellular channel 3	-1.26817877147003	7.16467566264523	-5.38043998708194	0.0018807335513799	0.305728016392511	-0.755677451526009	6.57595202869885	6.36559296755384	7.15397575422058	6.38916114901615	8.19391298284827	7.67420892779443	7.79992582838446
TC0X000082.hg.1	REPS2	ENSG00000169891	RALBP1 associated Eps domain containing 2	-0.950262847437151	6.87492365593842	-5.35389755162416	0.00192736819725873	0.305728016392511	-0.77716262631697	6.49523390209678	6.58458287820668	6.69880303103426	6.092052788238	7.55252376838223	7.15493778314837	7.54633144046264
TC0X000102.hg.1	PHEX	ENSG00000102174	phosphate regulating endopeptidase homolog X-linked	-1.12025744939334	4.57027494871206	-4.45409932365679	0.00466705444903336	0.354513439855	-1.57496093467347	4.41568925829761	3.9784825882226	3.88398533002604	4.08250127648485	5.66265178001778	4.70057321823537	5.26804118970019
TC0X000180.hg.1	MID1IP1	ENSG00000165175	MID1 interacting protein 1	-0.832466276379105	7.28649206335774	-4.24739813848682	0.00580966276951628	0.361051175582872	-1.77827837287311	7.15944860338315	6.91564325191243	6.85820792095419	6.78558343195989	8.19898639646619	7.63446162674677	7.45311321208159
TC0X000202.hg.1	GPR34	ENSG00000171659	G protein-coupled receptor 34	1.24979418327455	6.61734662417756	6.94641917769805	0.000508748974814795	0.251345631813873	0.332200588630217	7.50951965647961	7.03687467266913	7.00863228756741	7.05686419417902	5.63893990238638	5.88373915753369	6.18685649842766
TC0X000519.hg.1	RNF128	ENSG00000133135	ring finger protein 128	-1.44308467124648	6.06364953339825	-4.45027231279802	0.00468575180083735	0.354513439855	-1.57865496580699	5.74980829575582	5.13001757444492	5.91435570086137	4.98655712610834	7.10767373432221	6.3596592553902	7.19747504690489
TC0X000829.hg.1	ANOS1	ENSG00000011201	anosmin 1	-1.46952427805698	8.35507233452815	-5.65991836113903	0.00146066295202366	0.305166707401455	-0.53612134717264	7.78190135259531	7.32919240655668	8.35460189780715	7.43540920448435	9.24134611257822	9.05595670031162	9.28709866736373
TC0X001101.hg.1	EDA2R	ENSG00000131080	ectodysplasin A2 receptor	1.21869875058494	5.34308279609215	6.70002202274388	0.000614804447470387	0.252225615768465	0.182468576774594	6.01113557568831	6.13477785730617	5.87450625966856	5.44110934985116	4.53780180080251	4.83671857062182	4.5655301587065
TC0X001610.hg.1	REPS2	ENSG00000169891	RALBP1 associated Eps domain containing 2	-1.37546924945113	5.80036504235839	-4.03223753102919	0.00734627149237649	0.380282394807173	-1.99821269504844	5.36651671989169	5.24394077912332	5.72925872961718	4.503796656028	6.63831446688922	6.13651044681382	6.98421749814552
TC0X001747.hg.1	HEPH	ENSG00000089472	hephaestin	1.08446499927742	6.02247916604729	6.8559016538456	0.000545048122075324	0.251345631813873	0.278033214488961	6.81813948477286	6.50627969411025	6.195146007818	6.42943433339217	5.34842033241894	5.27956995247622	5.58036435734255
TC10000826.hg.1	PLEKHS1	ENSG00000148735	pleckstrin homology domain containing S1	0.954597017612681	4.73395274095359	4.20136550918266	0.00610523923469551	0.367773513664632	-1.82461760185645	4.7565906407408	5.5928208653304	5.36604239751973	4.85680909041661	4.11812443601911	4.11812443601911	4.32915732062938
TC10001007.hg.1	IL2RA	ENSG00000134460	interleukin 2 receptor subunit alpha	0.986998154080823	6.19834439486876	4.10823109431183	0.0067565699061055	0.380282394807173	-1.91956114168047	6.91056562479497	6.92492728088125	6.09115806498722	6.55872344437872	5.45326983777079	5.90327117176309	5.54649533950527
TC10001074.hg.1	ST8SIA6	ENSG00000148488	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	-1.52547786931896	6.19071629456788	-4.33313903910204	0.00530115705771847	0.354804082854936	-1.69299874752708	5.26757904008922	5.63941136370213	5.98867615799432	5.25209369765335	6.61284444489419	6.75742225755743	7.81698710008451
TC10001212.hg.1	CXCL12	ENSG00000107562	C-X-C motif chemokine ligand 12	1.06495828841434	7.79747588499169	3.90254695215	0.00849112604488912	0.390137777223824	-2.13489596303408	8.33627749808194	8.81574161854245	7.77829429342691	8.08523291005432	6.86803337101572	7.41571169122974	7.28303981259074
TC10001319.hg.1	ANK3	ENSG00000151150	ankyrin 3	-0.948057274477098	6.34502390473686	-6.10451852272402	0.000995172711162767	0.282791007712306	-0.21083684443443	6.04362404521627	5.82315402806059	6.23192011138719	5.65615639232267	6.89690944134704	6.72534695769369	7.03805635713061
TC10001324.hg.1	RTKN2	ENSG00000182010	rhotekin 2	-3.86279779799246	6.69899886787245	-4.442828558291	0.0047223625317354	0.354513439855	-1.58584762657066	4.55473504800973	4.15711526278083	7.20817712024927	4.25402895817716	9.03640595567697	8.07826467645581	9.60426505375734
TC10001458.hg.1	SFTPD	ENSG00000133661	surfactant protein D	-1.82639861305358	8.54029245255165	-4.92705597568678	0.00289280981303798	0.31190505499635	-1.13841563001418	8.07212031115715	6.81468373338542	8.305567960072	7.83782875464305	9.80285882374268	9.46328401378621	9.48570357107505
TC10001573.hg.1	CRTAC1	ENSG00000095713	cartilage acidic protein 1	-1.08925003069971	6.54600469092326	-6.78497502004406	0.000575589191616196	0.25151448957404	0.234912735530137	6.0587987514356	5.91804460128649	6.25659418155307	6.08329546250409	7.46211418745288	7.20656136667617	6.8366242855545
TC10001711.hg.1	FGFR2	ENSG00000066468	fibroblast growth factor receptor 2	-0.877808913055575	6.55831757006051	-9.64818003304471	8.64110855854108e-05	0.241455914028082	1.58249321878336	6.19576495787594	6.04159771083387	6.3900834534499	6.10100887855847	7.13047562848143	6.97823285942946	7.07105950179446
TC10002589.hg.1	CXCL12	ENSG00000107562	C-X-C motif chemokine ligand 12	1.05961912515246	4.16239389504445	4.25521683640468	0.00576107962236188	0.361051175582872	-1.77044612827742	4.75593816745477	4.95596778986676	4.09896732155777	4.65519223013128	3.27389659210835	3.4836859383466	3.9131092258456
TC11000211.hg.1	SPON1	ENSG00000262655	spondin 1	1.1301476844906	8.34581229840226	4.9230332961289	0.0029042276920827	0.31190505499635	-1.14196461762295	9.32423657375269	8.91819549157046	8.44511986766473	8.63309329117646	7.61752265974067	7.93429786345048	7.54822034146032
TC11000277.hg.1	FIBIN	ENSG00000176971	fin bud initiation factor homolog	-0.95474698175946	6.43986194157972	-4.41786556555836	0.00484752195261205	0.354513439855	-1.61004153322948	5.97268264568704	6.17633656441649	6.42836442379118	5.5453550208365	7.08732075860038	7.05730023139426	6.81167394633215
TC11000327.hg.1	CAT	ENSG00000121691	catalase	-0.814822363869114	9.24979854465366	-3.97340751282744	0.00784261353181142	0.382813671034074	-2.05983080376708	9.03974363493324	8.76435049584404	9.18741600899552	8.6108457007805	10.0696539612404	9.42571859199423	9.65086141878768
TC11000506.hg.1	MS4A4A	ENSG00000110079	membrane spanning 4-domains A4A	0.970818725136512	7.72302835364145	5.27045601077296	0.00208281616449123	0.305728016392511	-0.845437973541785	8.41733760107446	7.89182126160645	8.06880487360412	8.17841034994338	7.18835607761621	7.46743425200801	6.84903405963754
TC11000516.hg.1	MS4A15	ENSG00000166961	membrane spanning 4-domains A15	-0.886542043910871	6.50721417796782	-4.4322135660576	0.00477513167923368	0.354513439855	-1.59612183593368	5.96424689819974	5.92882955128615	6.43897995518742	6.1770139462079	7.39757769817037	6.74822115257964	6.89563004414352
TC11000755.hg.1	FOLR2	ENSG00000165457	folate receptor beta	1.00100102696437	7.54144441587793	4.38234316566758	0.00503214579835653	0.354513439855	-1.64466370066542	7.61873903301486	8.39550541971171	8.00172766153439	7.86580730976109	7.01089442045078	7.26461709187887	6.63281997479379
TC11001416.hg.1	IRAG1	ENSG00000072952	inositol 1,4,5-triphosphate receptor associated 1	0.86918687101527	6.78587724665698	4.79678230504272	0.00329004419567996	0.321711104812538	-1.25475774544887	7.53634816640008	7.26257720387585	6.99642654928227	6.8381917030959	6.40751263907118	6.33609924741922	6.12398521745436
TC11001839.hg.1	MS4A6A	ENSG00000110077	membrane spanning 4-domains A6A	0.896407120180831	6.71091021556052	8.35102644795205	0.000190202022935653	0.241455914028082	1.06147902631618	7.01898483188121	7.13065970388435	7.24270477821191	6.98798946857461	6.38293265316893	6.21281839153257	6.00028168167007
TC11002092.hg.1	ARRB1	ENSG00000137486	arrestin beta 1	-1.09471042547836	8.91367493683635	-4.75323051171326	0.00343641877561554	0.326624318156175	-1.29430559515937	8.58726255175349	8.28331276602131	8.91446098804348	7.99301699784996	9.39140840947547	9.7209820701866	9.50528077452418
TC11002228.hg.1	MMP7	ENSG00000137673	matrix metallopeptidase 7	3.08066981425764	7.25829573212615	4.14556859491751	0.00648648713208547	0.377698319364407	-1.88130701442441	7.42904879300003	9.78065158979734	7.40979860660611	9.69483219211421	5.70138848923564	5.56237936903657	5.22997108509314
TC11002269.hg.1	EXPH5	ENSG00000110723	exophilin 5	-1.34372857145149	6.94432702199621	-4.09037102261292	0.006890219865099	0.380282394807173	-1.93795033188082	6.46651879491029	6.06172359377152	6.92850161014081	6.01702939524541	7.97992060162209	7.11735682423501	8.03923833404839
TC11002371.hg.1	THY1	ENSG00000154096	Thy-1 cell surface antigen	1.14580511298491	7.4038694954778	4.00901457213439	0.00753785998149111	0.380282394807173	-2.02246007482456	8.39489727247365	8.2266105696601	7.30951189495834	7.64869558136468	6.66485007498756	6.92951394382944	6.65300713107086
TC11002393.hg.1	CLMP	ENSG00000166250	CXADR like membrane protein	0.953235849144249	7.50471079244165	5.19723128891726	0.00223111995606437	0.308075708946888	-0.90627844788223	8.30707676070312	7.98025518742239	7.52810907158481	7.83752074858929	7.01157970306429	7.02458664396407	6.8438474317636
TC11002773.hg.1	FOLR1	ENSG00000110195	folate receptor alpha	-1.13913165067133	8.34204150538923	-4.04065595556668	0.00727817594469159	0.380282394807173	-1.98944744773683	7.90523636372104	7.44710604237915	8.43518425428857	7.6278422457316	9.35320571255712	8.67417594798728	8.95153997105985
TC11003331.hg.1	EXPH5	ENSG00000110723	exophilin 5	-1.28327752433914	6.90302182938805	-4.05545721594944	0.00716016366234495	0.380282394807173	-1.97406805470761	6.5133220830526	6.00025276555166	6.85460992503128	6.04399821647813	7.91155762270637	7.05999977482576	7.93741241807055
TC11003382.hg.1	THY1	ENSG00000154096	Thy-1 cell surface antigen	2.4775788299195	8.37746260198708	5.4820252049699	0.0017137923139089	0.305728016392511	-0.674473824207234	10.2973548124239	9.78413099071946	8.57148028820498	9.10416231074768	6.68385200524979	7.41352621578854	6.7877315907752
TC12000182.hg.1	GPRC5A	ENSG00000013588	G protein-coupled receptor class C group 5 member A	-1.19107150147007	9.38644916646602	-3.86777607858349	0.00883117638838728	0.390137777223824	-2.17206798032108	9.22224754254169	8.30615868680581	9.39116255385448	8.58439102299912	10.146256931434	9.76420402490557	10.2907234027214
TC12000182.hg.1	MIR614	ENSG00000283759	microRNA 614	-1.19107150147007	9.38644916646602	-3.86777607858349	0.00883117638838728	0.390137777223824	-2.17206798032108	9.22224754254169	8.30615868680581	9.39116255385448	8.58439102299912	10.146256931434	9.76420402490557	10.2907234027214
TC12000516.hg.1	HSD17B6	ENSG00000025423	hydroxysteroid 17-beta dehydrogenase 6	-1.17340155256014	5.20855133414114	-4.88490148777661	0.00301504659503075	0.317784396017449	-1.17574332996365	4.66361914225697	4.53648076970403	5.02818764657233	4.5943722593567	6.41010959125783	5.57075229457053	5.65633763526959
TC12000621.hg.1	KCNMB4	ENSG00000135643	potassium calcium-activated channel subfamily M regulatory beta subunit 4	-0.846334383457549	6.32711242730188	-5.07029325296327	0.00251771858315557	0.31190505499635	-1.01382865844349	5.97176186274971	5.82191499210532	6.23099483832203	5.83291907296039	6.62869917790665	6.65879562652989	7.14470142053919
TC12000668.hg.1	PTPRQ	ENSG00000139304	protein tyrosine phosphatase receptor type Q	-0.851808087053659	4.17943914469412	-4.72076678807373	0.00355034758665954	0.328771591418943	-1.32399972393801	3.63231100624385	3.99909216547196	4.05319600099387	3.57291497111769	4.97234572910389	4.51469189853754	4.51152224139007
TC12000793.hg.1	DRAM1	ENSG00000136048	DNA damage regulated autophagy modulator 1	-0.893765554319595	8.95939125843102	-4.77747669260143	0.00335403634934016	0.32493873168238	-1.27224781592232	8.59533982092424	8.42047640609674	8.76531650253257	8.52426278247979	9.88284481114842	9.14353124785217	9.3839672379832
TC12001156.hg.1	C1R	ENSG00000159403	complement C1r	1.0315087497738	8.11201126970695	5.79507320712588	0.00129682322905003	0.300696178317235	-0.43420162964417	8.71372135020113	8.85342272535028	8.35627723623366	8.29292448094069	7.40072925829758	7.77033402842561	7.39666980849974
TC12001156.hg.1	C1R	ENSG00000288512	complement C1r	1.0315087497738	8.11201126970695	5.79507320712588	0.00129682322905003	0.300696178317235	-0.43420162964417	8.71372135020113	8.85342272535028	8.35627723623366	8.29292448094069	7.40072925829758	7.77033402842561	7.39666980849974
TC12001681.hg.1	WIF1	ENSG00000156076	WNT inhibitory factor 1	-2.11878418752205	8.28558551661937	-4.95058592042553	0.00282703816852874	0.31190505499635	-1.1177115954461	6.86181626222941	6.73891483124341	7.79508332576686	8.11432618291432	9.75928833522799	8.96009974301279	9.76956993594085
TC12001718.hg.1	PTPRB	ENSG00000127329	protein tyrosine phosphatase receptor type B	-1.65954656612021	8.44976600851375	-4.92972129591727	0.00288527278488943	0.31190505499635	-1.13606568289021	7.85799744458976	7.63675666922098	8.4095959566925	7.04977699305997	9.06827065142823	9.64857059044831	9.47739375415649
TC12001890.hg.1	IGF1	ENSG00000017427	insulin like growth factor 1	2.27217478184594	7.59901237452448	4.0520637374901	0.00718702904074344	0.380282394807173	-1.97759051654825	9.40989879394815	9.4377254676429	7.42161860134804	8.02196340403758	6.1804157788461	6.23878635273532	6.48267822311327
TC12001910.hg.1	ALDH1L2	ENSG00000136010	aldehyde dehydrogenase 1 family member L2	1.45040805797287	6.22702952538486	4.06350328530259	0.00709691483691857	0.380282394807173	-1.96572463576567	7.40456456561054	6.45355873478643	6.14598617468557	7.39042244012466	5.30767481864327	5.4077034174403	5.47929652640322
TC12002009.hg.1	SPRING1	ENSG00000111412	SREBF pathway regulator in golgi 1	-0.92735216238379	8.27218644410441	-4.85737524613272	0.00309803707343934	0.320535314275204	-1.20028188419275	8.24446483660879	7.66251297313169	8.04178341112663	7.55023799146405	8.93674650924143	8.83429055704952	8.63526883010879
TC12002478.hg.1	PTPRQ	ENSG00000139304	protein tyrosine phosphatase receptor type Q	-1.05081010161168	3.56446208781395	-4.58833939694979	0.00406171588656373	0.354513439855	-1.4470477526314	3.11778925600468	3.22475431249036	3.44077974947122	2.67313628766952	4.46357238595208	3.82326698158074	4.20793564152905
TC12002769.hg.1	LRP6	ENSG00000070018	LDL receptor related protein 6	-0.956500400451556	6.06346805339597	-4.75673309243306	0.00342437697910622	0.326624318156175	-1.291112824286	5.50977859307353	5.61679154987362	6.05029188861483	5.43729520981924	6.74462791297169	6.27048851577187	6.81500270364702
TC12002769.hg.1	LRP6	ENSG00000281324	LDL receptor related protein 6	-0.956500400451556	6.06346805339597	-4.75673309243306	0.00342437697910622	0.326624318156175	-1.291112824286	5.50977859307353	5.61679154987362	6.05029188861483	5.43729520981924	6.74462791297169	6.27048851577187	6.81500270364702
TC12003055.hg.1	ALDH1L2	ENSG00000136010	aldehyde dehydrogenase 1 family member L2	1.56652912649793	6.20029309829023	4.17580016497463	0.00627669561871268	0.372293288726532	-1.85052094797844	7.43234918391081	6.52829041103687	6.0855229220015	7.4404883787796	5.17571232733395	5.34789007146956	5.39179839349928
TC12003224.hg.1	C1S	ENSG00000182326	complement C1s	0.816488536674076	6.9148122571452	6.85974518610289	0.000543447270693787	0.251345631813873	0.280352838035694	7.39798538287623	7.37479729948541	7.18499911931225	7.10116186120531	6.46805085669415	6.63403090666635	6.24266037377667
TC13000113.hg.1	KL	ENSG00000133116	klotho	-1.58475033058453	6.29120059517085	-9.97951373024545	7.17226166809532e-05	0.241455914028082	1.69679810053884	5.66231823554072	5.5308227096988	5.91975675991602	5.33518982309722	7.33629041039104	6.98472911075596	7.26929711679617
TC13000132.hg.1	FREM2	ENSG00000150893	FRAS1 related extracellular matrix 2	-1.39600019323199	5.4236119703797	-4.3487316822499	0.00521418780186873	0.354513439855	-1.67763392277814	4.92389127664881	4.1470874536761	5.35133756362741	4.87898839916878	6.64319155452711	5.94479971860979	6.07598782639989
TC13000500.hg.1	SHISA2	ENSG00000180730	shisa family member 2	-1.46052605400723	7.08285813717714	-5.9024904111042	0.00118155093071754	0.293283313566095	-0.355114646570311	6.17155439041463	6.49468788841054	6.51817465792867	6.64325666222805	8.48216250817601	7.70172993819386	7.56844091488824
TC13000511.hg.1	LNX2	ENSG00000139517	ligand of numb-protein X 2	-0.968971056134267	7.71887863580605	-5.63195649763651	0.00149745324031985	0.305166707401455	-0.557548400024191	7.56628284704724	7.06022475086007	7.44589672709905	7.14201697913053	8.48226432827435	8.00458976704708	8.33087505118404
TC13000860.hg.1	EFNB2	ENSG00000125266	ephrin B2	-0.868403454900788	7.87808301250714	-4.21013119987866	0.00604767154592714	0.367672135768257	-1.81576361067788	7.57119448678118	7.59456367113624	7.87320677459329	6.98467548054508	8.40746680529313	8.3241403630753	8.39133350612577
TC14000133.hg.1	MMP14	ENSG00000157227	matrix metallopeptidase 14	0.962715672856141	8.39029089497982	4.25003176063285	0.00579324675988434	0.361051175582872	-1.7756389392025	9.31672623856347	8.72709241834391	8.3679191839144	8.79979546399374	8.02299131160282	7.76814969334039	7.72936195510003
TC14000676.hg.1	SNORD114-1	ENSG00000199575	small nucleolar RNA, C/D box 114-1	1.36627162262136	7.86118404468046	6.40298847208408	0.000778313586658417	0.276345366354875	-0.00794190207816925	8.2640096529235	8.82278168250853	8.52840395001762	8.17172081776592	6.7853786157491	7.40776073724276	7.04823285655576
TC14000678.hg.1	SNORD114-3	ENSG00000201839	small nucleolar RNA, C/D box 114-3	1.45964293344272	7.0967046220667	8.43531629062782	0.000180125841382365	0.241455914028082	1.09930807469414	7.42351019029244	8.06688612663834	7.7607270261541	7.63794017394086	6.17247914849588	6.49260279411589	6.12278689482938
TC14000689.hg.1	SNORD114-12	ENSG00000202270	small nucleolar RNA, C/D box 114-12	1.36432956194991	7.47736342081316	8.78169797442502	0.000144725408241456	0.241455914028082	1.24860209487281	7.82790142295799	8.27540775365742	8.1266665629552	8.01832862131047	6.56892707873681	6.99460553710513	6.52970696896913
TC14000691.hg.1	SNORD114-14	ENSG00000199593	small nucleolar RNA, C/D box 114-14	1.34235134001725	8.80645089033858	5.53708499814632	0.00163043180339408	0.305728016392511	-0.631133603701927	9.56023320751087	9.72862074948063	9.136840029006	9.10128330110067	7.87888637123675	8.47648720109107	7.76280537294407
TC14000694.hg.1	SNORD114-17	ENSG00000201569	small nucleolar RNA, C/D box 114-17	1.24480893363536	4.25496110950373	7.67933952067131	0.000298745112940339	0.241455914028082	0.73730202886787	4.82758796295078	5.09591222506108	4.58413457642841	4.64616784552098	3.34475123042649	3.79021214316674	3.49596178297162
TC14000701.hg.1	SNORD114-21	ENSG00000272344	small nucleolar RNA, C/D box 114-21	0.950894750303112	4.377272841854	4.27179480907241	0.00565957767978835	0.360810978859334	-1.75387639540168	4.6878145775725	5.28336133441699	4.55435032038059	4.61367042127983	3.51695555994015	4.01782638264205	3.9669312967459
TC14000702.hg.1	SNORD114-22	ENSG00000202293	small nucleolar RNA, C/D box 114-22	0.996718277511288	4.04505566422999	4.89693750665908	0.00297955571568546	0.316428817005796	-1.16505450040307	4.39510288172256	4.96163477203155	4.31844526413181	4.21369964333912	3.56975828011333	3.60475581439014	3.25199299388145
TC14000705.hg.1	SNORD114-25	ENSG00000200612	small nucleolar RNA, C/D box 114-25	0.872963806447675	3.9511919347609	3.86260932791904	0.00888299579648138	0.390137777223824	-2.17761049513983	4.22945214579771	4.92159184120712	3.99670916658813	4.15352396793234	3.42108013311595	3.5118682552399	3.42411803344511
TC14001061.hg.1	CLEC14A	ENSG00000176435	C-type lectin domain containing 14A	-0.882324617643789	7.91886950236685	-7.5115449654767	0.000336167566024954	0.241455914028082	0.649578431457591	7.73705247417322	7.4656882532479	7.64300292930037	7.31717786535656	8.28899306003592	8.44054553411208	8.5396264003419
TC14001423.hg.1	PTPN21	ENSG00000070778	protein tyrosine phosphatase non-receptor type 21	-1.14757836243406	7.44803748498606	-3.88367427001395	0.00867383865906913	0.390137777223824	-2.15504433309665	6.97313408762346	7.00148752239338	7.51040398211976	6.33984715506352	8.04403762369374	7.83915062097968	8.42820140302885
TC14001451.hg.1	LGMN	ENSG00000100600	legumain	0.972877082604823	9.63722917249538	5.48769838127777	0.00170498132497832	0.305728016392511	-0.669986481785555	9.94884646228861	10.3670862927879	9.84855086897887	10.0522223503916	9.30379919993964	9.17792545908789	8.76217357399321
