baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CCDC115	352.072556674668	-0.204664039616673	0.060497907600647	-3.38299368909883	0.000717002798979066	0.00200262596684
SAP130	345.810452784828	-0.140582581345102	0.0329222866200993	-4.27013417893261	1.95355402997614e-05	7.10286350236159e-05
BIN1	1276.52419943124	-0.113382636417156	0.0550015190626285	-2.0614455445867	0.0392605535860749	0.073382888614838
IMP4	1974.15394088844	0.120311356539625	0.0608393903999557	1.9775240308738	0.0479824269273673	0.087288425538794
HS6ST1	16.1140367208923	0.475772021943129	0.159046157428892	2.99140846678953	0.00277693774337608	0.00689572981347927
UGGT1	573.42740526061	0.0764729179889219	0.0463805037820429	1.64881602727502	0.0991853304618066	0.163082227060439
GYPC	1159.81746658458	-0.373047945571407	0.0968090795952256	-3.8534396477188	0.000116469982093306	0.000372177163954829
STAM	48.0390836336644	-0.221813716263213	0.141358758177611	-1.56915439214961	0.11661196838444	0.187649593159052
GAD2	0.0516499519944135	0.172160257179222	2.85556425924043	0.0602894004651173	0.951925143793975	0.975987685660494
ABI1	1696.14323883232	-0.0963609614723276	0.0388452932139544	-2.48063416439117	0.0131148898226882	0.0278672732937777
YME1L1	2208.58747118203	0.0236449923336896	0.0402107795206443	0.588026211268803	0.556514699520748	0.670766537994248
DNAJC1	26.0888632530711	-0.364356647664407	0.198178451304938	-1.83852808045093	0.0659846279817971	0.114904797041964
NIPSNAP3A	33.8414095509425	-0.281205016845146	0.11628706910574	-2.41819678669042	0.0155976389523099	0.0325094604691567
LRRC8A	1791.27937362881	-0.169224967521807	0.0787535316656333	-2.14879211055946	0.0316508830838696	0.0607483300350211
CDK9	3228.64246605699	-0.153077840958386	0.0339965946239134	-4.50274042596932	6.70827979189017e-06	2.63028872563245e-05
TXN	259.348651292844	0.0733006190548429	0.124523835716938	0.588647294976255	0.556097900376718	0.670350807072096
ODF2	1064.80236200124	0.372151706879752	0.0535148309715266	6.95417887197965	3.54621432695243e-12	3.17694474670109e-11
ECPAS	1585.47283892314	-0.00946051953529067	0.0291266570863219	-0.324806225007311	0.745327732910931	0.832346597668224
TOR1B	132.7466027292	-0.0794228124055309	0.0632526260582755	-1.25564450608513	0.20924488750169	0.306369074627641
C9orf78	2101.55838859184	-0.140849237696438	0.0403279250142153	-3.49259818467697	0.000478345704985615	0.00138303219762137
SMC2	70.3632885819325	-0.0968893785855016	0.119733948520976	-0.809205574378326	0.41839690905916	0.536795924320502
KLF4	3122.40948855321	-1.1071640766009	0.136966126443259	-8.0834882707993	6.29400120379962e-16	8.86005361911476e-15
TOR1A	157.003307843471	0.166297875059967	0.0617941568302743	2.69115857534435	0.00712043404287671	0.0161177591951136
RALGPS1	459.517605562819	0.030509514573127	0.0642168447709834	0.475101426766343	0.634714681600016	0.740086067774001
FAM129B	5824.70396368432	-0.194019026805404	0.06819859730814	-2.84491227772285	0.00444236553857154	0.0105351560108629
OR1J1	1.63279024135518	0.224498082527859	0.327651091541021	0.685174224422668	0.493233986913439	0.610957652006207
OR13C9	0.0804443435980827	0.256208941697246	1.47299027856961	0.173937971909797	0.861914210192678	0.921813294066159
ST6GALNAC4	415.735215273932	0.203141233992561	0.0793693547525589	2.55944167148482	0.0104840447764472	0.0228151211259239
TMOD1	252.859409514796	-0.0767305022634296	0.121750291063862	-0.630228491389661	0.528545100854904	0.644895984317428
DAB2IP	1292.69509362308	-0.459201888427752	0.0561117097618071	-8.18370871921481	2.75238911097331e-16	4.02331988227855e-15
STXBP1	1472.91365373685	-0.391410763512199	0.0500717184063855	-7.8170028105583	5.409589647209e-15	6.84065532879609e-14
SLC2A8	863.864625401313	-0.0375033146781658	0.0284405632634975	-1.31865583429917	0.187284198315357	0.279704128991755
ANGPTL2	648.767803846435	0.660504220220925	0.120969178511492	5.46010337797059	4.75857417982334e-08	2.51696652408485e-07
CDK5RAP2	1115.37899043882	-0.151462210447436	0.0497968863048587	-3.04160002133825	0.00235324366943465	0.00593224772567848
ZFP37	69.3258712317743	0.0909869386272663	0.0700223178137053	1.29939912685178	0.193806991184683	0.28776373185613
SLC31A2	81.6447350591917	-0.431037102953131	0.118082349845258	-3.65030932665201	0.000261924686212211	0.000789498908731443
SLC31A1	48.3285161255495	-0.19555006344014	0.0962300160011815	-2.03211088978453	0.0421424312011443	0.0779492886517
TLR4	20.609041262235	-0.522162075507804	0.265006202437671	-1.97037680893758	0.0487952014263236	0.0885625885063364
ZNF189	614.483843490048	0.018562853863472	0.0635900837039614	0.291914285722439	0.770352160557621	0.852129551578742
ALDOB	12.1805393466136	-0.327964530659056	0.137021142419822	-2.39353230360757	0.0166870118204412	0.0345867479136426
STX17	183.605657376918	-0.0774000538564761	0.0816160463854376	-0.948343582963438	0.342954570290918	0.456913474647586
PRPF4	590.442383838014	0.214076012786813	0.0484370645926092	4.41967354106503	9.88501142379177e-06	3.76968376766641e-05
FPGS	2877.28346741421	-0.0228391876647817	0.0405398371397777	-0.563376403956292	0.573178601252123	0.685228000932868
USP20	900.662608051687	0.100905323206196	0.0496499849735967	2.03233340875846	0.0421199144934937	0.0779153669674347
BAAT	55.9605408505647	3.18039980198905	0.195055447086392	16.3051063146184	9.07808471299378e-60	7.69656527576182e-57
KIF12	134.454023486332	-0.764591184458158	0.135782149078279	-5.63101401508508	1.7915316677153e-08	9.93626186923158e-08
ATP6V1G1	36.8712187739206	0.183713595848623	0.132962142852456	1.38169851889709	0.167064289361152	0.253959504903358
TEX10	194.503031659249	-0.156483678803606	0.0367522469324751	-4.25779896100266	2.06449474947246e-05	7.49454185814719e-05
GARNL3	326.028714815005	-0.0482217930121726	0.0799380172254971	-0.603239793603384	0.546349178606578	0.661162971476668
DPM2	1659.10005171497	-0.024118781039117	0.0498815075880848	-0.483521493341517	0.62872550243149	0.735050023276429
WDR38	1134.06946598462	1.81351500571439	0.273086328959251	6.64081212935781	3.11959460075204e-11	2.4834263121309e-10
TSTD2	331.945904320724	-0.0528231142239872	0.078354977809722	-0.674151351969793	0.500215094599322	0.61796898095215
GABBR2	12.6881573638873	0.191878366498274	0.551202889233936	0.34810841932441	0.727758761607012	0.818657283728001
HEMGN	17.1341617816383	-1.3860995409478	0.206903618958967	-6.69925227950067	2.09488663478111e-11	1.70330538412979e-10
PSMB7	153.719985316367	-0.0369405115804546	0.069872688155603	-0.528683131500393	0.597025280824759	0.706850040494059
NR5A1	0.854998818031285	-1.16852928186203	0.309245452121173	-3.77864661823437	0.000157683002207733	0.000492647128505633
TRMO	656.011982233037	-0.052370755772924	0.0482463345828192	-1.0854867261061	0.277706139597074	0.385686888738989
RABEPK	928.763689307144	0.0905927725606238	0.0404099113206911	2.24184536911462	0.0249713678646031	0.0494496181559164
GOLGA1	481.440785410849	-0.0593588631162511	0.0332178595794585	-1.78695629001207	0.0739445534769097	0.126696106141036
XPA	731.886148859233	-0.0598079555286966	0.0317625191595949	-1.88297267065574	0.0597040717298244	0.105364778683384
NCBP1	205.878643853514	-0.119632950108023	0.0657858498156522	-1.81852101087488	0.0689845383619417	0.119459623946424
ANP32B	178.790207351996	-0.205582855878783	0.0674657844336402	-3.04721656473135	0.00230971236649888	0.00583354841705309
OR1L4	0.366726841182658	-0.204396755030143	0.623896381260363	-0.327613304339466	0.743204061246296	0.830671269796615
PDCL	628.271862404712	-0.391425769839655	0.0469727785244242	-8.33303419843744	7.87963889663726e-17	1.23401364147841e-15
RPL35	1777.95768501299	0.396708500513209	0.0693149560364761	5.72327421378506	1.04490406341519e-08	5.95828510878025e-08
CTSV	11.1692350525056	-0.460169058167294	0.115663912197491	-3.978501586403	6.93509486976084e-05	0.000229920706560219
LMX1B	6.93485779965814	1.35631834116966	0.165796441445626	8.18062395877461	2.82377836002429e-16	4.12444118803235e-15
ARPC5L	2313.64767472045	0.057913270752472	0.0705457689538673	0.820931880271144	0.411685070649878	0.529861298493067
ENPP2	2754.06520074185	-0.0554733070053718	0.122029862323574	-0.454587966823065	0.649405693330273	0.752997326370524
DSCC1	5.01238610074391	0.564427333262204	0.263666482829466	2.14068670088516	0.0322993116992804	0.061852850289012
DERL1	444.321953082764	-0.0249312476988658	0.126520414618889	-0.197053161531005	0.843785936377199	0.908205625558746
MYC	2546.67399029331	0.375971520689577	0.148976237302727	2.52370127945698	0.0116126560180905	0.0250519616064566
CCN3	8.31089592657084	-0.730832225616583	0.306591814073389	-2.38373039353765	0.0171381529316263	0.0354203241668022
IL33	3446.60483455891	-0.150410649208052	0.10656806453525	-1.41140453159211	0.158125367545054	0.242905151988992
DMAC1	1616.20626126628	0.310718747330539	0.0536910386707377	5.78716216007728	7.15854663201477e-09	4.17514733522012e-08
RANBP6	408.229055542068	0.0989388009734827	0.039789591181942	2.48654982457786	0.0128988506020561	0.0274739478622303
POLR1E	23.5671878875082	0.73154199734566	0.180461403125856	4.05373107309529	5.04071608862034e-05	0.000171318215169363
PLAA	235.807408120289	-0.0162570540571849	0.0898771769108644	-0.180880782151266	0.856461153649466	0.917612352109245
IL11RA	1833.10667900729	-0.247624314241716	0.0785417279624125	-3.15277395425042	0.00161726988771688	0.00420657062413824
UBAP2	651.695419573419	0.0260489810351948	0.0381106949216824	0.683508424307812	0.49428562877359	0.61200935297325
APTX	1099.63005387127	0.0615187812841588	0.0272211570301495	2.25996202938847	0.0238236075410971	0.0474538581649448
RNF38	806.309142264627	-0.479978770601491	0.0447368866252628	-10.7289265482871	7.44560489656498e-27	2.94227590107479e-25
TLN1	4609.52931460081	-0.215623331830694	0.0701610550263181	-3.07326239250268	0.00211732226030444	0.0053870269812029
CCL21	253.071564705402	0.864554344401157	0.158809434938812	5.44397343101349	5.21049951729846e-08	2.74847955307271e-07
SIT1	63.0589043358418	0.650771210492023	0.19502268912696	3.33689999561216	0.000847184252651878	0.00233131907354129
IFNA21	1.38079717156274	0.497145615977982	0.297470227415277	1.67124495213416	0.0946733045932538	0.156708556931457
DMRT1	3.20995194885798	0.147384394956678	0.138860289240366	1.06138620164875	0.288514425064749	0.397589291193772
DNAJB5	690.940158613042	0.50255100992015	0.0845660158609277	5.94270647379931	2.80354185906527e-09	1.73208555002602e-08
SPAG8	924.461461620596	1.48497105921148	0.188203591371322	7.89023763250969	3.01611669669296e-15	3.91759112999423e-14
DCTN3	622.746320044432	-0.0362731330956143	0.0378320969620128	-0.958792559979854	0.337663258018729	0.451286678266549
CD72	355.140775190092	0.141020052977447	0.109484355000034	1.28803839578178	0.19773259791255	0.292683788291793
TMEM8B	552.049036798445	-0.00919583911876482	0.0604155716626429	-0.152209750991249	0.87902150339743	0.933631859311478
GRHPR	980.179389171774	-0.0490800647668785	0.0398460831898955	-1.23174126131736	0.218045751366518	0.316620424639027
ALDH1B1	19.3202429278571	0.554621739445617	0.188938040887551	2.93546888091058	0.00333044015033224	0.00811381526697976
HINT2	343.575021930223	-0.217307680030925	0.0616938236359096	-3.52235713761853	0.000427727505624147	0.00124616892141543
ARHGEF39	40.367161629657	0.272402479222837	0.0863981909053525	3.15287248920812	0.00161672410104862	0.00420573750805563
DENND4C	985.511401736354	-0.318821146016216	0.0555475548179274	-5.73960720793635	9.48963937502484e-09	5.43781117121239e-08
RPS6	75780.4500710304	0.159985023724298	0.0547514962252858	2.9220210360281	0.0034776805126043	0.00844275633490765
CNPY3	2780.26787890523	-0.00070693917665751	0.0517870628803818	-0.0136508837794181	0.98910850885758	0.994440055369318
FOXP4	801.512911193735	-0.182004281920651	0.0542957813204207	-3.35208882705956	0.000802042807587146	0.00221643278481752
PPIL1	276.258900906781	0.201199252071961	0.0852622282404853	2.35977004382845	0.0182862663602763	0.0375468340105541
KLC4	662.825189370647	0.0990244791156452	0.0844464597441801	1.17263032003505	0.24094408513653	0.343112618412471
KIF13A	1212.30904317675	-0.411614586917048	0.044162511417941	-9.32045243128609	1.15845254082815e-20	2.66429800142128e-19
ZSCAN9	561.8394563776	0.0085649128148652	0.0365858316988718	0.234104636061323	0.814903746875041	0.887618820761111
PIM1	493.972760732662	-0.00391652728208964	0.140845492242587	-0.0278072604222502	0.977815875223605	0.987902890472213
GMPR	633.702077705647	-0.266647899839711	0.0637219513765525	-4.1845532674291	2.85727443925046e-05	0.000101396276333523
CMTR1	361.580717262445	-0.0582550532562538	0.0691616004373065	-0.842303429763179	0.399618131754051	0.517221385988242
TFAP2A	68.8586579941198	2.59692150347285	0.209882165289383	12.37323571487	3.64822851751345e-35	3.15031288466022e-33
SLC22A7	2.50565858513166	0.530604066101019	0.275393429189791	1.92671287641851	0.0540154222613219	0.0966237322353675
YIPF3	775.036431423634	-0.0745096159428092	0.0529058922561506	-1.40834248824425	0.159029680155912	0.243852482264721
TMEM14B	3757.14902771827	0.0569009981173865	0.0404501089371186	1.40669579421508	0.15951761341387	0.244500166438944
TMEM63B	1183.58175665828	-0.0194016212760122	0.0745590738444056	-0.260218109958027	0.794695535601196	0.872485792573636
FRS3	324.972871853134	-0.242697903591697	0.0591520794924692	-4.10294795506885	4.0791903560242e-05	0.000140793964693863
TJAP1	1112.43019947314	-0.0445681873299727	0.0316872520324871	-1.40650212534301	0.159575073938727	0.244548046923435
CAPN11	32.4434078333354	1.25496441173088	0.150922822005928	8.31527263439047	9.15415833439223e-17	1.42881473851953e-15
TINAG	0.0792014496966401	0.312227922290895	2.71131072119985	0.115157558242798	0.908320238423696	0.954316965418734
HCRTR2	4.74193005313076	0.246052238496819	0.141940049926092	1.73349409574633	0.0830078860158852	0.140101627904107
KIAA0319	33.1541322963384	0.632769702533843	0.181446418662234	3.48736396782653	0.000487807006616949	0.00140735905451188
IRF4	62.1824667922325	1.30107294695495	0.235465207855387	5.52554221833918	3.28469576288619e-08	1.77326035801312e-07
SLC22A23	820.679061515316	0.584140045730353	0.0827679756654566	7.05756110420549	1.69450261567315e-12	1.57792625000178e-11
TUBB2A	72.0648475940531	0.622662998468796	0.152938202022445	4.07133724755973	4.67440164163607e-05	0.000159800108907251
LRRC1	95.3091584295476	0.141539674498664	0.121803380292567	1.16203404337951	0.245221636836872	0.348114313896136
BPHL	409.919851125354	0.31043656361392	0.062599043672858	4.95912629650157	7.08109225538337e-07	3.20418565617202e-06
RIPK1	749.364937642167	-0.0909737063975231	0.0505777244630332	-1.79869117014181	0.0720675464469925	0.123901177650411
TUBB2B	28.9520906507516	0.641970372497187	0.213154477958327	3.01176113514583	0.00259736892415798	0.00649324824733878
UQCC2	2456.74421166595	0.400671926257435	0.0647115039033054	6.19166457414026	5.95321349436628e-10	4.02900355939477e-09
HMGA1	2343.01252559983	0.385703225670074	0.109833601789791	3.51170515566144	0.000445241664070649	0.00129456703324174
TCF19	147.856633439647	0.066951145949382	0.0964963800315053	0.693820285564319	0.48779491936882	0.605426592764655
FLOT1	1844.21723921239	-0.0685243307692342	0.0687168635783502	-0.997198172339509	0.318668327926235	0.430705392629695
IER3	437.745749638922	-0.0551014007422166	0.150235696447432	-0.366766368081481	0.713793296381411	0.806693684204198
MDC1	446.78073682176	0.012437244945916	0.0468606888232666	0.26540892287825	0.79069446311414	0.869116219341442
PGBD1	144.644451130191	-0.191476992321734	0.0455403195356246	-4.20455970169354	2.61590885649998e-05	9.34890438617316e-05
ATAT1	570.818517826999	0.447793035218953	0.0579350573240447	7.72922399496973	1.08204136146292e-14	1.31223897750366e-13
CLPS	2.07664070022457	-0.398098802046368	0.484238029652377	-0.822113873072204	0.411012090511287	0.529141554750256
RNF144B	1263.14083970007	-0.963404845026068	0.0667033331441664	-14.443128995426	2.76976919467339e-47	6.70931623624001e-45
NRM	697.342920581306	-0.145335700131594	0.0680112898105612	-2.13693491972307	0.0326032853083609	0.0623453431998715
MTCH1	8044.18584942927	-0.296093382394308	0.0364809631172746	-8.11638062960295	4.80292690428406e-16	6.83327174818507e-15
VARS2	812.348558908385	0.00759945080444241	0.0460490096059252	0.165029625381228	0.868920664066006	0.926755959867289
TAF8	381.150963337789	-0.156962286958336	0.0451807718194632	-3.47409485578374	0.000512579794358266	0.00147358790449605
C6orf52	132.364075211372	0.980867680268653	0.150931512686896	6.49876001907859	8.0984726522577e-11	6.16038792454774e-10
FGFBP1	391.736745563115	1.07137858141344	0.219672743184131	4.87715756576775	1.07625462895063e-06	4.74283569499721e-06
FGFBP2	0.874154997456409	3.3409374157147	1.57447814676047	2.12193317677274	0.0338433499372993	0.0644325980433303
CPEB2	420.525799442001	-0.33493133639466	0.0743343220177947	-4.50574280228831	6.61411613755317e-06	2.59773624337001e-05
FHDC1	359.219947902535	-0.633441697541288	0.103216696463599	-6.13700805435756	8.40901241695593e-10	5.56582326476445e-09
TLR2	1051.01109518098	-0.373516682212282	0.0935719110764806	-3.99176075293567	6.55845215760692e-05	0.000218404302166907
TTC29	271.136825468065	1.66653515902176	0.259222154921136	6.42898428002336	1.28459409838955e-10	9.51180989406985e-10
MYO7A	139.78113796178	0.268765591480433	0.122075743911015	2.20162976583084	0.027691471567757	0.0540329875177114
FCHSD2	1109.67421065478	-0.328142538933556	0.046745106767128	-7.01982649367509	2.22143933079428e-12	2.04009288025479e-11
ARRB1	1259.236041572	-0.97552738809687	0.0601338860755381	-16.2225901527709	3.49154532201712e-59	2.60497213385053e-56
SLCO2B1	3852.89989178708	-0.285515353602308	0.0906889203852102	-3.14829366574829	0.00164226617211777	0.00426385699364431
THAP12	173.955615440482	-0.313950535161437	0.0722667744575776	-4.34432749376042	1.39702972925571e-05	5.19692830276774e-05
ANKRD42	489.073592782469	0.503357013338136	0.0771984867421984	6.52029637600382	7.01686048971817e-11	5.37709457083908e-10
IL18BP	1288.61332042488	-0.404136381398926	0.0876381146972391	-4.61142258474049	3.99922595670023e-06	1.62054231032745e-05
NUMA1	5674.93539152482	-0.14187201499632	0.047896626665012	-2.96204607452985	0.00305602049616829	0.0075040671793748
CCDC90B	1462.9980740271	0.072851072446633	0.0389997774928352	1.86798687402811	0.061763900536724	0.108435643148623
SYTL2	1902.67121340591	0.70684156887116	0.0789993359056208	8.94743684574275	3.63832009103783e-19	7.18115834264949e-18
RAB30	370.341684783627	0.969775984169891	0.1112272484985	8.718870575882	2.8099053385821e-18	5.11819866945638e-17
CREBZF	1586.11982955073	-0.102394120412572	0.0534934942550783	-1.91414155755681	0.055602070774536	0.099034551574355
LRRC32	4513.26103958252	-1.25040865023787	0.133091932545271	-9.39507471508498	5.71772282240199e-21	1.34655260206366e-19
PRCP	3361.10348746592	0.239738489376429	0.0645462189328565	3.71421430007874	0.000203836008414135	0.00062604136817725
NARS2	334.078539387274	-0.597493647292386	0.0852011293653252	-7.01274327867715	2.33690020030308e-12	2.13665992823789e-11
RNF121	979.852110758465	0.114953061348412	0.0293537677204157	3.91612628550105	8.9983125838314e-05	0.000293266689347586
MRPL15	1645.0717070046	0.252881918175938	0.060533324837973	4.17756531386333	2.94646069970836e-05	0.000104323054234929
PI15	5.23509912134544	1.75699585207237	0.419522509228498	4.18808481886584	2.81318384800663e-05	9.9934183879023e-05
TTPA	20.1228080849383	-1.45418093250671	0.116786070055463	-12.451664242286	1.36959142133267e-35	1.24612776539985e-33
GGH	154.145898476402	0.215260369725228	0.103776329350928	2.07427234198377	0.0380540249631761	0.0714643247697503
SLCO5A1	4.91602229271805	0.613098866654341	0.274280282401731	2.23530055199648	0.0253976238592991	0.0502084239770691
SULF1	1104.16963060383	1.94117332986761	0.12119004404475	16.0175973626251	9.62999830392231e-58	5.98729094549197e-55
TGS1	359.114905825889	-0.00787684288533735	0.0446122273071721	-0.176562421577885	0.859852113499791	0.920082704434519
SDCBP	6916.47913647842	-0.20843767388878	0.0626852255251579	-3.32514834464664	0.000883715016315083	0.00242326558134504
NEK1	301.216493449103	0.295227001327209	0.0569248739294282	5.18625656849434	2.14563165512506e-07	1.03861273107312e-06
DDX60	497.087078508042	-0.363528897016279	0.0771080479383874	-4.71453897142818	2.42258636084238e-06	1.01496138370243e-05
NXPE4	17.1444897345687	2.50705383064188	0.20398331048963	12.2904850628421	1.01892786575423e-34	8.48439399644995e-33
SORL1	148.14692020779	-0.834277684142331	0.166697506418086	-5.00474003522237	5.59374695786809e-07	2.56855165578916e-06
TMPRSS4	721.416658199526	3.55869806199014	0.213765393035178	16.647680952756	3.14557499989164e-62	3.08796131041994e-59
BUD13	39.9018510733368	0.359623264011346	0.404815037642724	0.888364390081619	0.374344773825196	0.491532908515238
TRPC6	214.995985542773	-0.208758376917876	0.116597983911648	-1.79041154841976	0.0733877751489363	0.125868932227216
MMP7	55.9369235009	1.91306931271582	0.160421367559022	11.925277422984	8.73924142817568e-33	5.86853533869676e-31
MMP20	3.25263604195008	0.17902858421652	0.298215503857669	0.600332919987843	0.548284383401195	0.663160645820576
MMP27	2.20463059191921	0.723452246849403	0.321670066897399	2.24905056857577	0.0245092789667827	0.0486689099636358
CFAP300	536.192162111403	1.71886227835947	0.18569890475507	9.25617886991084	2.11879226084138e-20	4.72159059130388e-19
DCUN1D5	229.978750109174	0.156641528226977	0.0715573733542362	2.18903406992795	0.0285943638164378	0.0555912105382737
YAP1	1406.77952245174	-0.0275206059503047	0.0561198237272732	-0.490390099656179	0.623857881054695	0.73041222757091
TRIM29	1047.82916144286	1.6530788645709	0.181395024149071	9.11314338596409	8.00289378707901e-20	1.69817946435265e-18
SLC37A4	710.567636311814	-0.114833051872375	0.0426423487812006	-2.69293449245931	0.00708261833945052	0.0160438422719737
BTG4	40.0113498457713	1.52920370282227	0.294882773760946	5.18580208439696	2.15087134377473e-07	1.04067580555347e-06
POU2F3	89.5896617858893	-0.396325693564788	0.103350622525213	-3.83476832438142	0.00012568270216671	0.000400039890923801
RDX	991.506308531712	-0.650464870154846	0.0553228830845675	-11.7576097608748	6.45354737315068e-32	3.98581343059624e-30
PPP2R1B	649.291030273257	-0.0307771153369987	0.0646030557945467	-0.476403398546306	0.633787013923177	0.739253041316685
C11orf1	1304.63732016684	0.141462763645556	0.0578274417408904	2.44629123106317	0.0144334360001211	0.0303920126748994
FXYD6	3612.12601256269	-0.762791676174606	0.0842535490125628	-9.05352575783921	1.38424956554888e-19	2.84978177666861e-18
ARHGAP20	148.965983920259	-0.330411294562699	0.0854921744367701	-3.86481332051123	0.000111174195734548	0.00035665997572081
FXYD2	120.256883530227	0.0298219601272804	0.12765349290595	0.233616483563453	0.815282729784361	0.887824233765641
MMP13	24.015801181874	3.71902883427904	0.325524204292947	11.4247382690235	3.14602025546419e-30	1.67655913728337e-28
TMPRSS13	217.38636646299	-0.168640573909634	0.0832304670004758	-2.026188005273	0.0427455223363656	0.0789395527344447
CASP1	1996.59575095197	-0.543121092090417	0.0788200739745367	-6.89064428264652	5.55402621246379e-12	4.87729269844043e-11
CASP5	75.0691611251324	-1.10675280706159	0.148066855133628	-7.47468301439077	7.73901728372451e-14	8.47610982830474e-13
ALKBH8	185.449844175723	-0.0873690650807707	0.0454821451078946	-1.9209530437386	0.0547376275679446	0.0976533935339361
MAP2K5	230.570888936602	-0.0956047775546321	0.07979666162327	-1.19810497845128	0.230876150965555	0.331483486091104
UNC13C	4.88452743330366	-0.0268957625316113	0.108641394334999	-0.247564592632874	0.804471309000835	0.879645846845092
SQOR	2240.75377787931	-0.130928038905741	0.0756747040393842	-1.73014272824379	0.0836047777983901	0.140956007908847
CTDSPL2	189.801844289605	0.00298409176617608	0.0998404951961714	0.0298885914008418	0.97615590452924	0.986950343195977
SLTM	2070.3098067457	-0.0466627089402655	0.0380145599249077	-1.22749570250033	0.219636336057258	0.318500023849317
THBS1	12304.5589863956	0.228948966454283	0.193106585732817	1.18560931304051	0.235776622697418	0.336963111374779
MAPKBP1	325.217812783896	0.2475633621381	0.0721965164088982	3.42902087873575	0.000605762925788618	0.00171244166289926
NUSAP1	264.515799157773	0.305094142710411	0.110326054378859	2.76538614951931	0.00568554478813954	0.0131656336223398
NDUFAF1	310.339729490904	0.0691118398263212	0.0612675606324961	1.12803315674469	0.259305916525633	0.3643095778123
KIF23	101.988519597177	0.257833893447646	0.0930519455827511	2.77085977980282	0.00559084971833438	0.0129669894238216
ITGA11	46.302063756953	1.13485499270748	0.124893098335313	9.08661093234008	1.02174235441255e-19	2.14611918857013e-18
KNL1	34.9060923095736	0.37443168565916	0.118302572560932	3.16503417933967	0.00155064734513402	0.00405363339613732
HAUS2	201.345505578084	-0.351044205692311	0.0768376956111572	-4.56864567449804	4.90885831681052e-06	1.9643858683791e-05
RTF1	1036.91613172016	-0.134152986777529	0.0239639809535918	-5.59810938914228	2.1670200900418e-08	1.19442253899113e-07
PARP6	2593.87269247791	-0.0140996553328421	0.0388805891559505	-0.362639960940104	0.716873854906775	0.809341513329773
RPLP1	33855.8826525644	0.114637969044149	0.0680420672616681	1.684810201361	0.0920251960870954	0.153063488266141
PAQR5	345.39640923533	-0.722764949579018	0.0896940844960364	-8.05811167637212	7.74820179376586e-16	1.07850343177105e-14
LRRC49	394.732014229186	0.442693507141026	0.0870748952817759	5.0840544304815	3.69461985537525e-07	1.73407271118418e-06
TUBGCP4	292.538965171374	-0.106384133728173	0.0358803065883057	-2.96497281778651	0.00302709675147255	0.00744372332684266
RMDN3	686.745976358017	-0.217743442525167	0.0726735227517476	-2.99618670294788	0.00273378996260004	0.00679784700472149
ITPKA	17.1049226362835	-0.144764664507053	0.189262438639677	-0.764888509033006	0.444337937009569	0.563373747610801
UACA	1968.7986477854	-0.474298624215985	0.0819255118841585	-5.78938859590694	7.0643092163865e-09	4.12405306741912e-08
SMAD6	497.816820576515	-1.12217440281007	0.17227303787332	-6.51392938014625	7.32099264822017e-11	5.60094974875318e-10
PLCB2	2099.66563982442	-0.32353213906318	0.084322430678572	-3.83684550432908	0.000124624818650791	0.000397011463274902
TMEM62	722.502008211927	-0.109548224791955	0.0371355301588148	-2.94995720603578	0.00317817947049671	0.00777638770611368
PAK6	196.079319460153	0.56219589736905	0.0892844043707107	6.29668642952245	3.04075517768717e-10	2.13861861139597e-09
ADAM10	1549.09515206532	-0.0913455271814817	0.0840443410012928	-1.08687302551491	0.277092928968058	0.384921226715738
DUOX1	3623.82225975286	-0.549973620174112	0.125207429143422	-4.39249990145657	1.12054681013702e-05	4.23118936530752e-05
SLC28A2	4.01966401322561	0.750316077125377	0.326362650092582	2.29902556837472	0.0215034874668026	0.0433650176484811
STRA6	116.500917268553	3.02824894850613	0.191619780387252	15.8034256295787	2.94659890194466e-56	1.57028464911634e-53
CYP19A1	32.6979392530173	0.533199898155637	0.178548718298527	2.98629921982496	0.00282376197951761	0.00699452967356739
ZNF280D	825.752245087145	-0.0958415170816577	0.0541005057824882	-1.77154567587574	0.0764700041949985	0.130459939471793
SEMA6D	310.097998301219	-1.11713096531438	0.112038377496879	-9.97096700499339	2.04230605815151e-23	5.9150764901618e-22
BCL2L10	5.34717847366967	1.70441578465338	0.198432754796231	8.58938730354087	8.74343183850017e-18	1.51422925396198e-16
RSL24D1	43.4213447831636	-0.236313146289326	0.133310535029878	-1.77265169805494	0.0762864395097254	0.130206320436987
SPTBN5	27.7735844078849	0.47304765247405	0.160390449843748	2.94935049396578	0.00318442605089235	0.00778860670092371
GCOM1	163.215593249529	-1.80055700672926	0.149050452748628	-12.0801847530506	1.34417365881715e-33	9.8319714055912e-32
GCHFR	351.984316994405	-0.325157387059522	0.10562840610369	-3.07831386512006	0.00208175532498186	0.00530739479518339
BCAR3	585.531413432903	-0.0866286088750916	0.0517695162199125	-1.673351717391	0.0942580768635944	0.156109185727203
TTLL7	212.019416200409	-0.281634255259357	0.0996294946199173	-2.82681605817415	0.00470133244336633	0.0110788695810068
FNBP1L	926.295682712061	-0.472440679082954	0.0594404074614198	-7.94813998187335	1.89332647613411e-15	2.50811970403789e-14
KYAT3	792.308323344955	0.0106859350679604	0.0419532600408077	0.254710481558914	0.798946720094244	0.875606923038829
GTF2B	57.1163445925436	-0.364741762254115	0.106853622012443	-3.41347120841295	0.000641409354422176	0.00180582147602754
