PROBEID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	Control.1	Control.2	Control.3	Control.4	Control.5	IPF.1	IPF.2	IPF.3	IPF.4	IPF.5	IPF.6	IPF.7	IPF.8	IPF.9	IPF.10	IPF.11	IPF.12	IPF.13	IPF.14	IPF.15	IPF.16	IPF.17
210258_at	RGS13	regulator of G protein signaling 13	1.3700305729717	7.60780728869491	4.10584905376553	0.000440091827856651	0.00985519651942265	-0.0885809380535667	6.59984327840823	7.4450997815559	5.48862530241993	6.09560314056223	7.11656499950123	8.21965946526174	7.9958849918725	8.38764882796006	8.98079440667784	7.79481238477404	8.23656907702879	8.00951133699891	7.77683267112882	6.54411919895953	6.62363177304923	7.20455405426874	7.43470449615774	7.87527960845968	8.48745467133255	8.86285141582167	8.19679847045338	7.99491699863519
210273_at	PCDH7	protocadherin 7	0.926612850057562	7.14660567218185	3.50981075465699	0.00190438360903905	0.0247652141318259	-1.47891884676779	6.27271434660063	6.08697956297135	6.26045825591793	6.87745804171399	6.65532305121022	7.49534896872492	7.23912314963183	6.55299685860381	6.71901454830121	6.38557928587475	7.04065875869365	6.83837289136037	6.75576175531893	7.23306081556351	7.56331988365321	8.14506851339157	8.09999848379949	8.4521070908858	7.74480835621575	7.60248927642032	7.76391615640249	7.44076673674493
210287_s_at	FLT1	fms related receptor tyrosine kinase 1	-1.50392717174503	4.79791250512619	-5.23492338991991	2.69482337901818e-05	0.00176344431940717	2.5878416860287	7.75104310026818	6.0924705940936	6.29912455915023	5.10670274153556	4.55084923959829	4.24509332659864	4.2331472773274	4.28856782483911	4.92057396667827	4.94039203705816	4.62624076271907	4.26659933041489	4.36278164342685	4.28681880980176	4.76382620753366	4.69177511956817	4.53066265892468	4.40854939479839	4.60541765877672	4.1961444521329	4.1223545179202	4.26493988961148
210306_at	L3MBTL1	L3MBTL histone methyl-lysine binding protein 1	1.36317696406042	6.03566146504469	8.20762751222116	2.98421378443969e-08	2.33802930100629e-05	9.07712857678355	4.88011398430087	4.78720150530079	5.28363782960466	4.85837404921799	5.10215986838384	6.26442467927899	6.13509992444096	6.44598510744259	6.13936290335568	6.08159078149996	6.14931298244466	5.99656912543073	6.91980269425132	6.59339526904103	6.24108400671583	6.78395785777424	6.13351361875724	6.8514881313517	6.65172002151039	6.83461393440722	5.72091331083004	5.93023064564233
210325_at	CD1A	CD1a molecule	0.811990621362987	6.27603896563558	3.4781874019735	0.00205633381621999	0.0259690575458972	-1.55129641398746	5.50123798095963	5.04764601640356	5.5789264696859	5.98656799594241	6.12857987355668	6.83606722075927	6.32989723966811	5.44562601177166	6.41642432502197	6.22756919200096	6.610931886956	6.33779150292081	6.9976428296021	7.03732472789603	5.815715637294	5.89216869514721	7.13567941253092	5.95854340822414	6.34709193160779	6.641271304742	7.17007001468649	6.63008356660514
210328_at	GNMT	glycine N-methyltransferase	-0.977845219549947	5.36932565184402	-6.93806508794656	4.78000384199336e-07	0.000143132334939857	6.45058518865262	5.82958987185329	6.76263722856091	5.71770456003072	5.90216215772172	6.41257278931461	5.33717425124152	5.15840334498184	4.95074485830696	5.2053976295187	4.9613331908309	5.32247331737147	4.94668781506547	5.39170569495945	5.61541500536884	5.00567678602794	4.82225616432231	5.19826611667019	5.10308865680268	5.02029369200819	4.79029450172132	5.42215714285588	5.24912956503342
210387_at	NCALD	neurocalcin delta	-1.24190829091975	5.02187151946229	-3.52081925170666	0.00185411026534305	0.0243887139847666	-1.45368121392807	5.10422473582627	7.4242633875793	6.06916476431621	7.15743923667565	4.15254750601306	5.26386932470959	5.75795048376997	4.79525737339059	4.53500379063876	5.18012465804618	4.31747703299384	4.33484806784178	5.17708936436524	4.92702785395719	4.04947550673587	4.56941207494161	4.49891376935537	5.12551211688243	4.46342926985182	4.2841545441009	4.43642143683506	4.85756712934374
210387_at	H2BC8	H2B clustered histone 8	-1.24190829091975	5.02187151946229	-3.52081925170666	0.00185411026534305	0.0243887139847666	-1.45368121392807	5.10422473582627	7.4242633875793	6.06916476431621	7.15743923667565	4.15254750601306	5.26386932470959	5.75795048376997	4.79525737339059	4.53500379063876	5.18012465804618	4.31747703299384	4.33484806784178	5.17708936436524	4.92702785395719	4.04947550673587	4.56941207494161	4.49891376935537	5.12551211688243	4.46342926985182	4.2841545441009	4.43642143683506	4.85756712934374
210426_x_at	RORA	RAR related orphan receptor A	-1.02416822247107	5.46669170286156	-4.44377346487542	0.000190313573609679	0.00586771116736299	0.712560208290873	6.06570554226259	6.90570168549949	5.40431428764397	6.71458007653527	6.20017050918655	4.85467373136887	5.51160216477438	5.61106899306924	6.12914827820475	5.85970843290596	5.16669191719216	5.2748328660306	5.13321884898581	5.38840102192295	4.86631876122153	4.25078915271845	5.28119765459375	5.53136153122739	5.19351826883734	4.66995812354624	5.19773124987999	5.05652436534712
210449_x_at	MAPK14	mitogen-activated protein kinase 14	-0.80855967703081	7.55535484438955	-4.61855510190155	0.000123342986302089	0.00446195788461442	1.12800878119148	8.80308942692467	8.16532727554374	8.49460572389779	7.70856363911446	7.7291687268134	6.92135483815878	7.25896539374795	7.19880634593199	7.34456165955263	7.43127663656636	7.08216231685902	7.38266671398499	7.13984234151889	6.76418560976813	7.91110474470014	7.79375648532226	7.1891892302633	7.65742405519516	7.3437172879276	7.61904278050369	7.41161560081821	7.86737974345694
210458_s_at	TANK	TRAF family member associated NFKB activator	-0.930368289116119	6.8656648988324	-4.65551664170457	0.000112541198776549	0.00419320441799815	1.21586463267165	8.39466232380159	7.42678989550332	7.64277184283682	7.0902117535614	7.36849343186207	6.12192331278419	6.33855793385805	6.83424732493593	7.04613350769605	7.15470676416619	7.03126281042794	7.23539048754803	6.84403874886696	6.83571806832757	6.73813196195583	6.55144766208271	6.04174939298229	6.7143887136588	6.03507026328348	6.30443191119468	6.38910562538772	6.90539403759125
210479_s_at	RORA	RAR related orphan receptor A	-1.04930780862269	5.69306965626223	-4.49104321660953	0.000169244224526758	0.00545328728639936	0.824897973502218	6.54784247037975	7.10441275060927	5.57457191257874	6.85376858812887	6.43889636565673	5.09397479019071	5.44042103210124	5.61466638160894	6.38595529622682	6.23538563608169	5.13425440151435	5.42351559925992	5.76214643098223	5.64412849777952	5.14785025146742	5.17529999513052	5.63713907752439	5.97039868182272	4.80873478480224	4.77201862915753	5.20768468878628	5.27446617597913
210483_at	LOC254896	uncharacterized LOC254896	-1.07765472306705	6.80122526465331	-6.18730486991629	2.71821067283905e-06	0.000439159952010407	4.78938708232561	8.31789760839531	7.72205251637098	7.60138576730408	7.9114899500443	6.61696645663824	6.31167655097213	6.80158566694773	6.69502384884931	6.60675146963167	6.53534733558339	6.70905552484782	6.49818152683414	6.56031911836803	7.26189067558136	6.45861009989008	6.49267112655296	6.64857541872132	6.32836873274021	6.1289411611715	6.43326273826624	6.51287615193505	6.47402637672706
210483_at	TNFRSF10C	TNF receptor superfamily member 10c	-1.07765472306705	6.80122526465331	-6.18730486991629	2.71821067283905e-06	0.000439159952010407	4.78938708232561	8.31789760839531	7.72205251637098	7.60138576730408	7.9114899500443	6.61696645663824	6.31167655097213	6.80158566694773	6.69502384884931	6.60675146963167	6.53534733558339	6.70905552484782	6.49818152683414	6.56031911836803	7.26189067558136	6.45861009989008	6.49267112655296	6.64857541872132	6.32836873274021	6.1289411611715	6.43326273826624	6.51287615193505	6.47402637672706
210484_s_at	LOC254896	uncharacterized LOC254896	-1.35363724751152	6.75077496589009	-7.03783296303417	3.81435803657908e-07	0.000126982269194043	6.66555140720275	8.85193012796656	7.85516227548568	7.92943048434562	7.56239248665073	6.78492154766002	6.4184190834797	6.37489801298759	6.38439770112551	6.38818958416262	6.48349094132602	5.94402912262966	6.44581060322202	6.08480748594881	6.94966441653307	6.45056543126623	6.39783325824492	6.5309749234557	6.86264323585045	6.23172620957088	6.46173631989966	6.58317533778055	6.54085065998994
210484_s_at	TNFRSF10C	TNF receptor superfamily member 10c	-1.35363724751152	6.75077496589009	-7.03783296303417	3.81435803657908e-07	0.000126982269194043	6.66555140720275	8.85193012796656	7.85516227548568	7.92943048434562	7.56239248665073	6.78492154766002	6.4184190834797	6.37489801298759	6.38439770112551	6.38818958416262	6.48349094132602	5.94402912262966	6.44581060322202	6.08480748594881	6.94966441653307	6.45056543126623	6.39783325824492	6.5309749234557	6.86264323585045	6.23172620957088	6.46173631989966	6.58317533778055	6.54085065998994
210517_s_at	AKAP12	A-kinase anchoring protein 12	-1.1322812743821	9.83844506028954	-3.54865199720775	0.00173272814247616	0.0234500522131186	-1.38977882288617	12.2210320107215	10.1180137802401	9.70609960672109	10.8905996999665	10.6312033093657	9.06625552834573	9.52671068442927	9.50702203960083	10.1892649012272	10.2283591691513	8.5966522163664	8.56138809024092	9.68296100561717	9.48974462917489	9.80972134037877	9.51505087819801	10.0214893068951	10.8364938178884	9.39056004661108	9.40061389262658	9.80058030839429	9.25597506420905
210654_at	TNFRSF10D	TNF receptor superfamily member 10d	-0.823297548971423	5.2001067656751	-5.01241429753813	4.65627596726132e-05	0.00244004498238756	2.06265818712893	6.83501503933963	5.49846937581357	5.22717148579689	5.61577592522619	6.00502435049789	4.94347979722335	4.66498563199095	5.04142446821011	5.12971747668604	4.86493217971553	4.81397990015244	5.02316808858154	5.07637353944438	5.21873215335498	5.18676538466318	4.68644123494085	4.98460196108174	5.41367063427395	4.86365433138632	4.88219208024075	5.12957810636085	5.29719569987104
210664_s_at	TFPI	tissue factor pathway inhibitor	-1.32998977400762	10.0558608110325	-6.44925356849338	1.4707014200916e-06	0.000295995304082763	5.37742517162476	11.1304913735922	11.2623492722348	10.6484230274255	11.4451409057974	10.9314963302328	9.22808446067763	9.85771385530913	10.135072760824	10.1794926697166	10.8924869062519	9.77222905924278	9.48281591199332	9.45344019615667	9.27371286317223	10.289186862393	9.73147147232712	9.01168886628472	9.5767387805665	9.68899072283247	9.91283804788817	9.59300554955879	9.73206794823629
210665_at	TFPI	tissue factor pathway inhibitor	-1.31663502590641	7.20777271611212	-6.59741095304816	1.0428478458904e-06	0.000234817310433108	5.70611298310317	8.61122337013077	8.57368899548942	8.06450980566423	7.89876891863988	7.97767145436561	6.20271780108283	6.74109807074934	7.53386325712009	7.26907960271516	7.7722201095443	7.20502062445172	6.89178599470751	6.65691425808306	6.79225430063486	7.42834581007879	7.01909394135999	6.26378551126587	6.66867950244621	6.89649277217599	6.64620794022797	6.55816032953143	6.89941738400155
210681_s_at	USP15	ubiquitin specific peptidase 15	-0.841694821635237	9.17899352086292	-4.75028210041425	8.89885866219756e-05	0.00361728801326983	1.44104110179997	10.4829521592733	9.58907831324448	10.2383077800182	9.63790692049815	9.19872515123484	8.9731011000398	8.92156020523667	9.17022686295813	9.16814965342533	9.4443301694963	9.35776582864008	9.45960035009242	8.86669010575305	9.44818041295146	8.88629580134955	8.75330350212781	9.02084540917925	8.70255719390279	8.59246923180467	8.46777214883871	8.6914918196351	8.86654733928419
210683_at	NRTN	neurturin	-0.94270443004367	3.89346605417935	-4.06340634740804	0.000488861412512783	0.0105150247332996	-0.188793204056577	4.00480413384042	5.70194059885791	3.80432139715246	5.6770409355459	3.92149032157788	3.3491263826288	3.75701103333534	3.64407109509608	3.7771862146375	3.42185447824036	3.23074944039597	3.81414130277457	3.57662593753387	3.59537160217103	3.94327813664113	3.69730204433757	3.60415641750182	4.08520185130139	3.7098926938892	3.61147225971322	4.00067621251138	3.72853870226187
210749_x_at	DDR1	discoidin domain receptor tyrosine kinase 1	0.931246874194011	9.72970095601196	3.73664316712453	0.00109430153141908	0.0175018755141631	-0.954948331559136	9.09969602219165	9.04364836772386	9.19614155170193	8.49959784599774	9.21142170578594	10.5821506245068	10.2909278217072	9.11971966923766	9.16383314274899	9.29622031184408	8.91556136034081	9.36885349474247	10.5606883903253	10.5553534376031	10.1172610980832	10.3154402402519	9.91631104042607	10.5158605848251	9.91585767642992	10.2129546674502	10.1067330236784	10.0491889546606
210762_s_at	DLC1	DLC1 Rho GTPase activating protein	-0.974075549007182	11.5103198862965	-3.4594926684887	0.00215167043096184	0.0266134271102942	-1.59399734929288	12.2797271953203	12.7015619100228	11.8780031941647	12.0175460079276	12.4382348361204	9.95968515020388	10.4374578636802	11.7535842898534	11.5038415940564	11.3712256956847	11.4968393274029	11.6247136813473	10.5760298557344	10.6488104902991	11.817241951178	11.1193770492287	11.1438391380405	11.0476441863294	11.8065426760825	11.0977296528004	12.3511947343606	12.1562070186851
210772_at	FPR2	formyl peptide receptor 2	-2.38964049755268	6.95849867115264	-4.81361188201341	7.60775847439948e-05	0.00333929800787667	1.59142362784871	10.4765804142671	8.37633058143707	9.14055845818103	8.66813206368143	7.36359376055922	5.02921228872722	4.98425796873159	5.92037107293903	6.2188818433431	7.50586156771947	6.05784625573481	6.07925999175298	5.56850658437113	7.24983584089812	7.849765882805	6.88204063623993	7.79174306478482	7.33154853763367	5.39349474178648	4.96066473842648	6.90305430719866	7.33543016413969
210773_s_at	FPR2	formyl peptide receptor 2	-2.43968005758928	7.4508360903887	-5.48065735081349	1.47913194222549e-05	0.00118647956762556	3.16399154101307	11.054551546483	8.84527162060844	9.7209977476759	9.01023886116415	8.04915726215241	6.01281570408664	5.71934714507742	6.240422300442	6.52684797822729	8.00983602753166	6.51779268866781	6.84289808370483	6.20082336457718	7.6434537843503	8.09815301313539	7.24482439319664	7.67295006682455	7.88561847603968	5.8932759332151	5.57571202734734	7.25871257269096	7.89469339135274
210790_s_at	SAR1A	secretion associated Ras related GTPase 1A	-1.00142404897642	6.39542127662934	-3.59488332229211	0.00154809839653721	0.0218726263817076	-1.28334639319468	7.59766648532218	8.12423576426509	7.35769580965515	7.01462098858002	5.75202570636951	6.0375074859677	5.93089796163113	5.51977961810761	5.9021201447295	6.04320862693623	6.03256050597693	5.94063007651844	5.77401146319616	6.31363550788521	7.09087533013411	6.73764111243004	5.61915570123228	5.5881862605716	6.50352051020157	6.80795096496856	6.24329367489479	6.76804838627171
210793_s_at	NUP98	nucleoporin 98 and 96 precursor	-0.904037341542331	7.44609346818156	-4.25013733441525	0.000307744033122998	0.00798947094253456	0.252916108086357	9.37498911362557	8.20008153121498	7.8492334526272	7.5830347702348	7.71600002007333	7.34670538289824	7.4970059871029	7.26599217916615	7.32471809791018	7.71047272489982	6.85451691200252	6.778753897779	7.52354981841932	7.95811483967514	7.12328464641238	7.11320238727747	7.13171240281682	7.18213747682776	6.85973645209104	6.72670953475831	7.38601846654593	7.3080862056354
210809_s_at	POSTN	periostin	2.10173804436495	11.60843977947	4.02581016020404	0.000536523823973196	0.011142123117102	-0.277453174125831	9.82209140557116	12.0070249441125	8.27803411314333	8.10973497414972	11.704961925327	12.3649784969264	12.6121510032144	11.8594776551876	13.1942724031549	11.0224550727407	12.5555588565263	12.3780551723734	12.4628814590255	12.9927606665473	11.3333570304544	12.0872220511191	12.6550966326184	12.4533486049202	12.0501123052618	12.3845384084579	10.9338003136684	10.12376165384
210818_s_at	BACH1	BTB domain and CNC homolog 1	-0.843795853450333	5.56597594269072	-4.08955403785516	0.000458216161442572	0.010078998083114	-0.127070109188637	7.21619137481135	5.93971405424058	6.31088488528277	5.71034432824024	5.91286541375494	5.02762596779147	5.34237539222058	5.76856096589295	5.42240980905958	5.83569694374293	5.13969552524013	5.48417428009424	5.46539852580917	4.67475892169835	5.66711063190965	5.55241009398707	4.75633536746257	5.35331147686103	5.16515368423032	5.55851521063391	5.09230537790006	6.05563250833194
210818_s_at	GRIK1-AS2	GRIK1 antisense RNA 2	-0.843795853450333	5.56597594269072	-4.08955403785516	0.000458216161442572	0.010078998083114	-0.127070109188637	7.21619137481135	5.93971405424058	6.31088488528277	5.71034432824024	5.91286541375494	5.02762596779147	5.34237539222058	5.76856096589295	5.42240980905958	5.83569694374293	5.13969552524013	5.48417428009424	5.46539852580917	4.67475892169835	5.66711063190965	5.55241009398707	4.75633536746257	5.35331147686103	5.16515368423032	5.55851521063391	5.09230537790006	6.05563250833194
210836_x_at	PDE4D	phosphodiesterase 4D	-1.31825102286854	5.39728527279411	-4.76411388200943	8.59924222695133e-05	0.00357567291589921	1.47389405373184	6.9727760734274	7.33436365199642	6.20123240968901	6.32528519768305	5.24601161953042	4.68108905995729	5.16747080903465	4.48480653383961	5.69987198468916	5.59281248622945	4.30040063247674	4.44263306301814	5.37243164173802	5.12492283897645	5.65935743282893	5.16374554353323	4.90784489079515	6.11834078682943	4.65885639798207	5.04081954875479	4.87163939642489	5.3735640020362
210837_s_at	PDE4D	phosphodiesterase 4D	-1.29529229896521	5.02581582245458	-4.75852760695291	8.71900819851641e-05	0.00358873865854173	1.46062615063464	6.56276934843376	6.83503692928239	5.59343185845732	6.22158276617014	4.92079663774943	4.7368964076875	4.76965130009185	4.43355211479737	5.18356157449997	5.20416770532887	3.88344819726813	4.08477889263029	5.16052220586123	4.59022201828089	5.19837073535914	4.76049464378285	4.35453069188486	5.82668081053693	4.05421641244461	4.53820628473634	4.65572521521817	4.99930534349874
210852_s_at	AASS	aminoadipate-semialdehyde synthase	-1.29582803540962	6.72665299335273	-5.89131345586298	5.49242815553109e-06	0.000681406601950737	4.11499522843166	7.41943047356605	8.38174362540806	7.16144359700634	7.86346722824294	7.81378836116835	6.09457556536239	6.29688370171227	6.49105744089986	6.75725724291444	6.23291106516563	5.97810921496424	5.92124386159577	6.54347046552764	6.62466176682034	7.14045552540421	6.98938662992859	6.62353635164315	7.39269860742438	6.37028984192296	5.98789389783213	6.04889296936651	5.85316841988381
210873_x_at	APOBEC3A	apolipoprotein B mRNA editing enzyme catalytic subunit 3A	-2.51871481892162	7.2945412015943	-5.28944478422934	2.35805273024518e-05	0.00158663658589309	2.71605982197874	10.6622066116301	8.62607477225503	9.68717390812499	9.89179286252426	7.33685601745247	5.78971718328365	6.10063439499691	6.69577572465757	6.42509000100333	7.8663853867044	6.4229896401751	5.52849026282672	6.11960276033932	8.3411502004743	8.23717842515418	7.28943976136365	7.22964957116046	7.70055800925519	5.89828734993085	5.66300891519284	6.123212324738	6.84463235183131
210873_x_at	APOBEC3A_B	APOBEC3A and APOBEC3B deletion hybrid	-2.51871481892162	7.2945412015943	-5.28944478422934	2.35805273024518e-05	0.00158663658589309	2.71605982197874	10.6622066116301	8.62607477225503	9.68717390812499	9.89179286252426	7.33685601745247	5.78971718328365	6.10063439499691	6.69577572465757	6.42509000100333	7.8663853867044	6.4229896401751	5.52849026282672	6.11960276033932	8.3411502004743	8.23717842515418	7.28943976136365	7.22964957116046	7.70055800925519	5.89828734993085	5.66300891519284	6.123212324738	6.84463235183131
210886_x_at	TP53TG1	TP53 target 1	1.1260536704731	7.46599132520831	5.66849624974575	9.38312077318492e-06	0.000920495414032187	3.6010175886058	6.06708375264311	6.86428561809717	7.28578095866686	6.73747840331978	6.02466598466858	8.41296192152944	7.98698070354989	7.00313023411056	7.36466715887673	7.30610154696962	7.53395149125075	7.70854466642303	8.10117524534547	8.37194681912885	7.52106299703868	7.87886985032782	7.78476161584043	7.81282713651851	7.5465102334645	7.77162712937217	7.73892647713082	7.42846921031002
210915_x_at	TRBV19	T cell receptor beta variable 19	1.62112490837453	8.73090092232454	5.30726749709593	2.25746907869314e-05	0.00155001660341697	2.75792849513894	7.27257403649055	7.13070662947241	7.56428299199774	8.18810051492743	7.23540329274205	8.30923113373222	9.35117612884876	8.84186182499839	10.338578507334	8.48818765244184	9.33626626103447	8.84713728392548	8.52902921171738	7.89426601227366	8.32534939746356	9.11663659600221	9.60859842508862	8.77205370239181	9.99502724560811	9.89899948558157	9.41934783427167	9.61700612279596
210915_x_at	TRBC1	T cell receptor beta constant 1	1.62112490837453	8.73090092232454	5.30726749709593	2.25746907869314e-05	0.00155001660341697	2.75792849513894	7.27257403649055	7.13070662947241	7.56428299199774	8.18810051492743	7.23540329274205	8.30923113373222	9.35117612884876	8.84186182499839	10.338578507334	8.48818765244184	9.33626626103447	8.84713728392548	8.52902921171738	7.89426601227366	8.32534939746356	9.11663659600221	9.60859842508862	8.77205370239181	9.99502724560811	9.89899948558157	9.41934783427167	9.61700612279596
210972_x_at	TRDV2	T cell receptor delta variable 2	0.81457954575807	8.31765740053742	3.11026088040824	0.00496697917905874	0.0459893864639641	-2.37793612562306	7.62284012318291	7.70018516488193	7.64854030927853	8.02237051975281	7.44711173152567	7.78794208925592	9.00606209807061	8.48924263666815	9.91338544492288	8.15284302591329	8.85031479379318	8.52488510483426	8.26916034768112	7.47190009190803	7.86353718935662	8.12537208198119	8.3071322629769	8.13763339513582	8.95754526591137	9.1990209515922	8.55127046037259	8.94016772282731
210972_x_at	TRAV20	T cell receptor alpha variable 20	0.81457954575807	8.31765740053742	3.11026088040824	0.00496697917905874	0.0459893864639641	-2.37793612562306	7.62284012318291	7.70018516488193	7.64854030927853	8.02237051975281	7.44711173152567	7.78794208925592	9.00606209807061	8.48924263666815	9.91338544492288	8.15284302591329	8.85031479379318	8.52488510483426	8.26916034768112	7.47190009190803	7.86353718935662	8.12537208198119	8.3071322629769	8.13763339513582	8.95754526591137	9.1990209515922	8.55127046037259	8.94016772282731
210972_x_at	TRAJ17	T cell receptor alpha joining 17	0.81457954575807	8.31765740053742	3.11026088040824	0.00496697917905874	0.0459893864639641	-2.37793612562306	7.62284012318291	7.70018516488193	7.64854030927853	8.02237051975281	7.44711173152567	7.78794208925592	9.00606209807061	8.48924263666815	9.91338544492288	8.15284302591329	8.85031479379318	8.52488510483426	8.26916034768112	7.47190009190803	7.86353718935662	8.12537208198119	8.3071322629769	8.13763339513582	8.95754526591137	9.1990209515922	8.55127046037259	8.94016772282731
210972_x_at	TRAC	T cell receptor alpha constant	0.81457954575807	8.31765740053742	3.11026088040824	0.00496697917905874	0.0459893864639641	-2.37793612562306	7.62284012318291	7.70018516488193	7.64854030927853	8.02237051975281	7.44711173152567	7.78794208925592	9.00606209807061	8.48924263666815	9.91338544492288	8.15284302591329	8.85031479379318	8.52488510483426	8.26916034768112	7.47190009190803	7.86353718935662	8.12537208198119	8.3071322629769	8.13763339513582	8.95754526591137	9.1990209515922	8.55127046037259	8.94016772282731
210999_s_at	GRB10	growth factor receptor bound protein 10	-1.12958546535261	7.52089249963384	-8.96947019009322	6.26054142346247e-09	1.08502771403663e-05	10.5375271988526	8.46182297235998	8.53957471700011	8.40413523674162	8.27860017372923	8.2846368781097	6.56072188095909	7.60250856813422	7.42611654678109	7.53314194282108	7.49548406580096	7.1095717256919	7.19483028076743	7.11371600851105	7.42908827600504	7.27207190087145	7.25617845942994	7.476380683621	7.67018598711841	7.2161994437409	7.02236044636768	6.97265203911397	7.13965675826859
211000_s_at	IL6ST	interleukin 6 cytokine family signal transducer	-1.1237048226649	7.73852707783245	-3.31636228570454	0.00303909495010587	0.0335485345457258	-1.91863006249385	9.13330099662385	8.46399338499121	8.70138592070885	8.32644612120074	8.40909578047927	7.42796713505089	7.97763369856438	7.93780182818596	8.78396796128255	8.9103710930346	5.99797526518704	6.79816932778759	7.48263076329826	6.25277991136193	7.74290346171396	7.72619672133434	6.9671517887772	7.65894021723712	6.74381692781731	7.65964419703791	7.29976460789224	7.84565860274665
211019_s_at	LSS	lanosterol synthase	-1.39204851946947	6.72276447432245	-4.49844916776189	0.000166161741281713	0.00539346678156923	0.842500810661904	7.33843871964373	8.89866101448319	7.67673413654948	7.27665213427979	7.80170564642451	5.81616762406569	6.35810598108533	6.18254056792643	6.2285665569662	6.30889838433762	5.66625634897431	5.55990845718864	6.20116747457771	4.97581724708064	7.22834945439233	7.19635016084709	6.64532303714715	7.1757632273615	6.88222198246487	7.01210529382601	6.62367983035376	6.847405155118
211161_s_at	COL3A1	collagen type III alpha 1 chain	2.34362378693373	11.7532198723197	8.72747468299886	1.01965603625596e-08	1.4885415578847e-05	10.0830424070563	8.7404333887149	10.0070501872178	10.9139747650502	9.81722249393325	10.2325084408018	12.1254224261822	12.4292535168366	11.8752509150978	13.1179408504876	12.2595246229877	12.561849451654	12.2954324500584	11.371212050037	11.8339552301604	12.2820106500696	12.8254319235235	12.8870456233986	11.8132122930904	12.9835645778454	12.410141757975	11.9473003223817	11.8410992535285
211302_s_at	PDE4B	phosphodiesterase 4B	-1.29966747871865	7.89266519252111	-3.20228708704348	0.00399251955850728	0.0399063563631085	-2.17414769510854	10.9720519597536	7.96797542620085	9.24668324581504	8.34376305278107	7.95429480946794	6.19963677008953	7.24931397198078	7.1830187241808	7.63302813100231	8.17432443431308	7.25052182742308	7.50126009841869	7.67055678034881	7.79570309997943	7.3115043605976	7.03337309936662	8.11730080253296	9.19531503577739	7.09701660608218	6.97886000667402	8.27206884119141	8.49106315148719
211306_s_at	FCAR	Fc fragment of IgA receptor	-1.06947616274639	4.20496946479114	-5.69199205619769	8.86588429676462e-06	0.000897499296322297	3.65545207659524	6.39843720896945	4.41381174678227	5.02408148068847	4.78694647059795	4.5336374093468	4.05293431959606	3.89929687199802	4.09376711883942	3.88124583081261	3.96132450539501	3.6604916373944	3.90298156017329	3.90865727953335	3.88952930875536	3.95674312638777	3.92629522374246	4.14968139244972	4.10041529031793	3.73157109014831	3.79055526894114	4.24223979531522	4.20468428922013
211307_s_at	FCAR	Fc fragment of IgA receptor	-2.12789922088614	4.86303652305595	-7.26255467212615	2.30529311776705e-07	9.58968717935273e-05	7.14451861070004	8.14543653583776	6.61620729543851	6.20251613259576	6.43945690838718	5.13299455098971	4.04807095746156	4.14089996223034	4.2501863800079	4.27363094969754	4.82539733430047	3.8418943080879	4.19150375966406	4.34291778198499	4.10482159874466	4.53307059651197	4.51640913555382	4.5801661768799	5.68772509420255	3.99953196619835	4.39639660969143	4.37162644257853	4.34594303018597
211352_s_at	NCOA3	nuclear receptor coactivator 3	-0.983627298813509	7.75975295392597	-4.45737178042448	0.000183996871770847	0.00573166290151963	0.744873820411662	8.33116306820088	8.65819184659597	8.65270846610832	8.56384415117706	8.3932354375089	7.5008426598631	8.08754954894094	8.24041747718665	8.36157437201707	8.32902453460518	7.45636461174882	7.49113695006595	7.91977334825623	7.18941186424477	7.44004568897289	7.09641073637311	6.81106906454563	7.67540420797491	6.89887680761532	7.14621441096144	6.93089081406023	7.54041491934798
211354_s_at	LEPR	leptin receptor	-0.817978833078106	7.01240838838241	-3.112000025658	0.004946597898542	0.0459367475170814	-2.37410556008943	7.82297703613041	8.19743423163708	7.71394061898368	6.69091129420887	7.79715152511738	6.45201153950923	6.84765981163441	7.12471384356386	7.36997713791088	6.15707531537222	6.98971708722595	7.21321783543772	7.1963507227377	6.26135387466389	6.98678301128233	7.29497197485413	5.84518458618361	7.94380078492499	6.28380617780222	7.11008629971658	6.49122688543473	6.48263295008103
211356_x_at	LEPR	leptin receptor	-0.803371765579744	7.44865327382955	-3.2337793978157	0.00370365993802213	0.037988045465911	-2.10391593388086	8.11912781487666	8.59489452068791	8.27347617153515	7.21343786292654	8.14626636613415	7.01773285609199	7.22086188478312	7.5953712003421	7.72637512738708	6.52331887160008	7.38275190056605	7.50287145032426	7.7380737070094	6.9079014818726	7.37671324874207	7.76238748230624	6.2626729748901	8.28710614094152	7.13281180950778	7.53509482899954	6.77919836122926	6.77192596149655
211372_s_at	IL1R2	interleukin 1 receptor type 2	-4.9731176850039	7.08620002335045	-7.81826420455702	6.82916218423679e-08	4.06854450836515e-05	8.29708706685441	12.4325282861002	10.4864366382242	12.3611123239723	10.1395323643212	9.22570883255851	5.81635007309505	5.50193119357538	5.1186145457496	5.0107831215099	7.11578962037557	5.34723609146468	5.42551760226755	5.78685074303031	7.91784245178584	5.17626910561092	5.68352436942465	8.28563394514701	8.99914925286065	4.34318718956271	4.86944821242222	5.37729367291054	5.47566087774096
