PROBEID	SYMBOL	ENSEMBL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B	Control.1	Control.2	Control.3	Control.4	Control.5	IPF.1	IPF.2	IPF.3	IPF.4	IPF.5	IPF.6
217046_s_at	AGER	ENSG00000234729	advanced glycosylation end-product specific receptor	-2.18147562652825	10.6596215654174	-4.20956801733296	0.00140219925523139	0.0462325125867721	-0.858697346231852	12.7564392924599	12.0663979600757	11.1723084149485	11.8516741935054	11.4007669475381	8.41164053777538	9.84388424874437	10.8569295110593	10.922798959662	9.7209183509913	8.25207880283124
217165_x_at	MT1F	ENSG00000198417	metallothionein 1F	-1.70151055755004	10.9896687630371	-6.29700860996135	5.3805454389901e-05	0.0121365936040473	2.27415043929409	12.8513239929479	11.7250429272743	11.5052029542564	11.4705099813204	12.0367472981591	10.4824591068925	10.6821038818514	10.2944527400887	9.48614767884809	10.3020426877417	10.0503231440271
217167_x_at	GK	ENSG00000198814	glycerol kinase	-0.897335832093638	7.90493557611309	-5.22764399926087	0.000264954220509315	0.0225387348437124	0.753426719900043	8.48093109950603	8.66635664673026	7.77827809067982	8.6417003918619	8.40469119386101	7.27622823977214	7.63519796536107	7.77827809067982	7.25774365304944	7.73645504196362	7.2984309237789
217173_s_at	LDLR	ENSG00000130164	low density lipoprotein receptor	-1.22057951368311	7.52758088851698	-4.27727176391372	0.001249741637501	0.0437271784631689	-0.747006528451967	9.32920609567102	8.16620250822181	7.49464617368761	7.97852068030955	7.99818220383068	7.59963819246401	6.87066335187163	6.9405133515697	6.93917165576007	6.88171774472376	6.60492781557694
217294_s_at	ENO1	ENSG00000074800	enolase 1	-1.28584082397022	6.970320481254	-4.60705631553957	0.000719436242190488	0.035356279058216	-0.211529685956391	7.55059826619811	7.66770873994171	7.47544371867028	7.81077898606996	7.85391130621783	5.95144202923745	6.15449230409973	7.37964605868542	5.48787239794276	6.67427973811478	6.667351748616
217538_at	SGSM2	ENSG00000141258	small G protein signaling modulator 2	0.946644061716545	7.67428784889748	5.80157340048927	0.000110399372310733	0.0164099488537758	1.59228034175675	7.20557096155258	7.10974935097022	7.43715053411588	7.32935482864659	6.70785703724793	8.35468469974898	7.87472658722244	7.9284911099258	7.87366729976304	8.02645095807283	8.569462970606
217546_at	MT1M	ENSG00000205364	metallothionein 1M	-2.80644670259907	8.4890954223161	-8.0210702422573	5.64538293060084e-06	0.00663541582602288	4.35658304932063	11.2813682383254	9.94807409406791	10.1194540470444	9.6584310145376	9.0920952701481	7.46056972018886	7.39141089356674	6.79440325004676	7.52812895314604	6.48331805395157	7.6227961104537
217627_at	ZNF573	ENSG00000189144	zinc finger protein 573	0.846588605972549	9.35460017936109	4.59125142025304	0.000738487448813143	0.0354903512195295	-0.236851978759337	8.5467755341026	8.89084096610654	9.3785172752645	8.75939625647856	8.88859284856445	9.37580668635022	9.46738010587821	9.46427630325367	10.1350733619721	9.9037225285192	10.0902201064819
217628_at	CLIC5	ENSG00000112782	chloride intracellular channel 5	-0.816688605638937	7.49613419056388	-4.3016500774442	0.00119917233872078	0.0428797004724553	-0.706930018745743	8.61669450695225	7.79736626078916	7.79938342244602	7.88610047013336	7.60845885333206	7.3202466035212	6.87050188720206	7.38042662329235	7.36568249235861	7.12073427021551	6.69188070596008
217738_at	NAMPT	ENSG00000105835	nicotinamide phosphoribosyltransferase	-2.30477343106184	10.6893703336072	-6.2405784962305	5.82966417294739e-05	0.0122930268152656	2.19844744827291	12.8511516334428	12.099114017106	11.9059374359651	11.5986412563854	11.2777530462143	10.612656610039	9.22443405590919	8.85531586902444	9.83638292435863	8.98709249366127	10.3345943275728
217739_s_at	NAMPT	ENSG00000105835	nicotinamide phosphoribosyltransferase	-2.29450544845103	11.6938647511205	-5.67727664818842	0.00013292167990891	0.0179119724497209	1.41507084101657	13.7535238605142	13.0496229089925	13.0075127734947	12.7787741159265	12.1376322288137	11.8920981731402	10.4712949100657	9.71140213821911	10.4977614584148	9.92825321179708	11.4046364829466
217741_s_at	ZFAND5	ENSG00000107372	zinc finger AN1-type containing 5	-1.52992880442079	10.6153767231873	-4.29179650214661	0.0012193499394946	0.0431222543590683	-0.723119645463381	11.4219467798464	11.1620589358214	11.4184677125956	12.8069262655108	10.440017025128	10.5095884212381	9.76667541213861	9.93364875311653	9.28672190638629	9.82027214415256	10.2028205991256
217889_s_at	CYBRD1	ENSG00000071967	cytochrome b reductase 1	-1.04978555269951	8.76973811503976	-6.24110834902553	5.8252658532427e-05	0.0122930268152656	2.19916059456824	9.45479447418683	9.24211687049802	9.15055172291072	9.22659530424342	9.63768371072211	8.87746536048469	7.92396082266706	8.07377486869574	8.16389848864113	8.16274057309947	8.5535370692882
218091_at	AGFG1	ENSG00000173744	ArfGAP with FG repeats 1	-0.823538668449315	10.1244693998896	-5.69199556821419	0.000130016588610804	0.0177465653314574	1.43618460825324	10.8147223499315	10.4887334201852	10.1597491887204	10.4157361432112	10.9894204477159	9.67799944027154	9.59719356196343	9.76424948485019	10.0552622630178	9.7315914937644	9.6745056051538
218113_at	CEMIP2	ENSG00000135048	cell migration inducing hyaluronidase 2	-1.34772260557398	8.79390301469011	-4.83743254026031	0.000493428296356319	0.0301929955615547	0.153467256228429	10.670401671041	9.39087429512146	8.84030195738132	9.60022317583944	9.14332108017813	8.47450194628075	7.82283259574086	8.15794301304662	8.15168424909414	7.99242802658136	8.48842115128607
218177_at	CHMP1B	ENSG00000255112	charged multivesicular body protein 1B	-0.877415708937259	8.10101455302033	-4.26739021968999	0.00127086905158886	0.0440963786460521	-0.763272575756796	8.5881074298502	8.14350704367219	8.86008744890577	8.89169852053418	8.41462425560459	8.38387387000181	7.28430830455024	7.50394126850486	7.85505892671917	7.81167195956815	7.37428105531251
218374_s_at	C12orf4	ENSG00000047621	chromosome 12 open reading frame 4	-0.841431008375462	8.2634067221738	-7.98004003341846	5.93226351919113e-06	0.00665501332963498	4.31192218937308	8.62067891183247	8.63417291565015	8.50690760263181	8.95468180291701	8.89540421886156	8.03708118616236	7.69542201981785	7.80667343391545	7.74474836059817	7.96788387655506	8.03381961496989
218404_at	SNX10	ENSG00000086300	sorting nexin 10	-1.19859876272908	9.97047061448647	-4.55918831597172	0.000778780875083391	0.0361243722560221	-0.288331380732862	9.93971809533302	10.9653463666859	10.5499015863386	11.0930900007319	10.5732027398767	8.81768870579102	9.12600271637218	10.0148278958918	9.93971809533302	9.58572155727342	9.0699589997235
218613_at	PSD3	ENSG00000156011	pleckstrin and Sec7 domain containing 3	0.995733917712839	8.67664395086923	4.59670922798408	0.000731849457999382	0.0354248086537047	-0.228103579023455	7.98264596383065	7.77708273613904	8.41095938925302	8.74233588102869	7.75455782669609	9.03674543317021	8.77556574664402	8.79310887049609	9.53441971669423	9.05877793711468	9.57688395849477
218647_s_at	YRDC	ENSG00000196449	yrdC N6-threonylcarbamoyltransferase domain containing	-1.00767878389636	9.20443294739592	-6.54544416318795	3.79965040658089e-05	0.0106332415909372	2.60151362380443	9.86261430326901	9.82084176532823	9.87821305379292	9.59792112654809	9.61078935321325	9.31739353665021	8.39303404481787	8.53711112115294	8.66947661924485	8.5969687335364	8.96439876380134
218711_s_at	CAVIN2	ENSG00000168497	caveolae associated protein 2	-1.35600813519253	9.08462683698403	-4.4348014384301	0.000958268223525845	0.0388634403496392	-0.489394857678663	10.4080243915638	9.41971163874684	10.2321608988447	10.0634553696972	8.99798589113809	7.87918385562452	7.74229493140688	8.78974542530541	8.94686278165837	8.60027365988592	8.85119636295254
218739_at	ABHD5	ENSG00000011198	abhydrolase domain containing 5, lysophosphatidic acid acyltransferase	-0.916225263256935	8.6952626625215	-4.34740296741512	0.00110994970352351	0.0413344798567417	-0.631920055879271	9.45024331036829	9.05008916237419	8.97150081662025	9.05864762206885	9.44462857369486	8.14042141161879	7.76875352243618	8.82149959599244	8.87790935330417	7.96484613362559	8.09934978563293
218867_s_at	SPRING1	ENSG00000111412	SREBF pathway regulator in golgi 1	-0.979887133083485	9.46939614120164	-4.35427083133019	0.00109716764743634	0.041305976033204	-0.620683844199797	10.1856454253941	9.97452362218865	9.78594821975214	9.6895722469193	10.3837106456181	9.36039232389936	8.70487504812404	9.16776165968156	9.74515332447349	8.61112608144366	8.55464895572367
219094_at	ARMC8	ENSG00000114098	armadillo repeat containing 8	-0.825940066221968	5.50230447633715	-5.70716923913763	0.00012709224308953	0.0174600533958712	1.45791440443674	6.31216160288801	5.73449998840547	5.70396841778639	6.33025054374659	5.68320564582828	5.23070357257611	4.92004511153162	5.2356824608561	5.03761753285693	5.04209407730689	5.29512028592623
219161_s_at	CKLF	ENSG00000217555	chemokine like factor	-0.980808928165894	9.94156944025018	-5.01366504534064	0.000371625501244816	0.0261797545869247	0.427335262274529	10.8475649467628	10.3097425513194	10.4566530629469	10.919752048558	9.84906803211626	9.083605388302	9.72649596622232	9.77101711807517	9.32867772138841	9.59174950661167	9.47293750044909
219161_s_at	CKLF-CMTM1	ENSG00000254788	CKLF-CMTM1 readthrough	-0.980808928165894	9.94156944025018	-5.01366504534064	0.000371625501244816	0.0261797545869247	0.427335262274529	10.8475649467628	10.3097425513194	10.4566530629469	10.919752048558	9.84906803211626	9.083605388302	9.72649596622232	9.77101711807517	9.32867772138841	9.59174950661167	9.47293750044909
219250_s_at	FLRT3	ENSG00000125848	fibronectin leucine rich transmembrane protein 3	-1.26300450125207	10.8763511874028	-5.23503144344185	0.000261907731980125	0.0224803381569624	0.764556831481682	11.3146984982432	11.5906690658825	11.6047147977471	11.3692908880555	11.9469404177734	11.2449436721876	10.3797204258817	9.70278558332348	10.314908801639	10.3148238381607	9.85636707253721
219341_at	CLN8	ENSG00000182372	CLN8 transmembrane ER and ERGIC protein	0.835154959439757	7.62172436412533	4.24458906285827	0.00132105429594704	0.0448922444660307	-0.800852256774996	7.50479145831047	7.48509155984967	7.01053178797353	6.71499441010884	7.11551726045756	8.13889560989569	7.92180321066945	8.34320614152034	8.42420792879624	7.59166614354388	7.58826249425301
219341_at	CLN8	ENSG00000278220	CLN8 transmembrane ER and ERGIC protein	0.835154959439757	7.62172436412533	4.24458906285827	0.00132105429594704	0.0448922444660307	-0.800852256774996	7.50479145831047	7.48509155984967	7.01053178797353	6.71499441010884	7.11551726045756	8.13889560989569	7.92180321066945	8.34320614152034	8.42420792879624	7.59166614354388	7.58826249425301
219416_at	SCARA3	ENSG00000168077	scavenger receptor class A member 3	1.27992747400262	8.56554724751106	5.85179931806472	0.000102483090451217	0.0159036717626864	1.66318621018201	8.25694737443716	7.56199990082253	8.52982137045175	7.66594147337659	7.32231482573287	9.33316861966301	8.8006010760578	9.03061855953799	9.56636022097453	9.00685808220336	9.14638821936409
219694_at	OTULINL	ENSG00000145569	OTU deubiquitinase with linear linkage specificity like	-1.30719759926079	9.05455152991247	-4.59968236777113	0.0007282597867113	0.0354248086537047	-0.223339667365234	9.57258687486018	9.84797425931048	9.45221060003079	9.77152364105133	10.1935466359299	7.70716295308341	8.0431941727077	8.80768624131757	9.52607054636391	8.47968402087239	8.19842688350954
219696_at	DENND1B	ENSG00000213047	DENN domain containing 1B	-0.845399252479075	9.13166748756373	-4.63401684373168	0.000688119150243655	0.034635148664524	-0.168416155317351	9.39042753654445	9.60835116640931	9.48222110042923	9.84489213896905	9.63807982040956	8.15014945787592	8.85620246883813	8.41039272712296	9.19326686755076	8.75271857843999	9.12164050061169
219717_at	DCAF16	ENSG00000163257	DDB1 and CUL4 associated factor 16	0.945742000265478	7.82906290516596	6.28434109695801	5.47804861869452e-05	0.012157054049949	2.25720009853904	7.50909104383775	7.60537715406188	7.56443108398691	6.98383057449236	6.90328830509049	8.41007538718969	8.35793340696813	8.30950866276619	7.95611660819006	8.37083009629372	8.14920963394833
219795_at	SLC6A14	ENSG00000268104	solute carrier family 6 member 14	-1.89779990251062	9.99932863102075	-4.87581761599484	0.000463710445714587	0.0294317019895048	0.213519567729105	12.5835280658881	11.0792389768859	9.86415645631546	10.7200703827405	10.9254671892118	9.56460357954234	8.86557684787724	8.8397044767152	9.50606594859987	9.30989189413999	8.73431112331178
219869_s_at	SLC39A8	ENSG00000138821	solute carrier family 39 member 8	-2.03977944490028	10.6316258841283	-6.2775386073912	5.5311846180467e-05	0.0122322051466001	2.24808731512861	11.8394126870539	12.1131079085823	11.416077473123	11.4659572944837	11.8866089071264	9.25499344112215	9.73241533731932	10.3900864354112	10.7998537866373	9.06646544685808	8.98290600769342
219922_s_at	LTBP3	ENSG00000168056	latent transforming growth factor beta binding protein 3	0.979851705840399	11.728294711326	4.41581712007307	0.000989264101676346	0.0395552269785232	-0.520267309213478	11.5709698302839	11.1746048879042	11.5129792848747	11.0871028967322	10.6234938227251	11.8810278983421	12.4238775497865	12.5547367440912	11.5132604168841	12.5154795354249	12.1537089575376
219998_at	LGALSL	ENSG00000119862	galectin like	-0.836768751221618	6.64225293557167	-4.54488404061041	0.00079749470335033	0.0365994134646749	-0.311344443621755	6.88213777927487	7.10954326940595	7.47192443494862	7.16798986891195	6.86176591955777	6.54674774929576	6.28313830341804	6.48524994500594	6.59406743607043	6.05316869360006	5.60904889179902
220034_at	IRAK3	ENSG00000090376	interleukin 1 receptor associated kinase 3	-1.16827412479154	8.11276615448583	-5.58611567658689	0.000152521046456539	0.0189442481772927	1.28353143902261	9.31696776217562	8.67555606311001	8.43948576295459	8.71565686824514	8.60236647446617	7.36148013368387	7.25960137106295	7.67165621127683	7.593826272638	7.27468284124236	8.32914793848854
220035_at	NUP210	ENSG00000132182	nucleoporin 210	1.25543572320554	7.75259606167527	4.75375110296224	0.000565384568422502	0.0319830290176259	0.0217868513436432	6.62656418361615	7.08908081344729	7.5124040853992	7.44733704229589	6.66367857487542	7.8939531624212	9.11357321661151	8.66628451381767	7.68163485648925	8.37780925081362	8.20623697864073
220243_at	ZBTB44	ENSG00000196323	zinc finger and BTB domain containing 44	0.978154886538356	7.15315027676927	6.00276846241252	8.21180370911592e-05	0.0142358518798961	1.87389014491573	6.44477301606448	6.770968044736	6.74411779891578	6.35584421679896	6.78235316222655	7.0672165220442	7.50545551322224	7.57099668805974	7.69084648815975	8.11578550327791	7.63629609095642
220518_at	ABI3BP	ENSG00000154175	ABI family member 3 binding protein	1.34881504593269	7.2616347098738	5.43495021930289	0.000192090236956982	0.0203374986956962	1.06248202868666	6.50606616337691	6.89259177488692	6.87353937662887	6.18536346993234	6.17202627563663	7.24521068043779	7.844826344388	7.3507449888043	8.40894199138985	7.93387106772327	8.46479967540694
220546_at	KMT2A	ENSG00000118058	lysine methyltransferase 2A	0.887846266573358	7.01650261990088	6.16590322367679	6.48643179230862e-05	0.0130282856284123	2.09749671227569	6.94310076598097	6.25654740884788	6.23577227233313	6.55432109133152	6.67137265217449	7.14779965796567	7.44197588239502	7.49992061077252	7.20509393066087	7.646369792489	7.57925475395863
220736_at	SLC19A3	ENSG00000135917	solute carrier family 19 member 3	-1.81451985610734	6.29048114099863	-7.01121145471026	2.02262129839086e-05	0.0088535016419909	3.1897227669351	7.51792430131708	7.77708273613904	7.6413884885607	6.80202308027998	6.66267761535272	5.05357108827692	5.00699151923654	6.14393386115808	5.67736517414957	5.60002589175748	5.31230879475677
220794_at	GREM2	ENSG00000180875	gremlin 2, DAN family BMP antagonist	1.87320618017764	6.04603009983865	4.36412927104493	0.00107908803896568	0.0412916455706457	-0.604565639837185	4.81438372195647	4.87224043413148	5.28342797048748	5.48383012527256	4.66752411958808	6.17097294716788	6.70822446870439	7.33779813997307	5.52516490952139	7.21494359860903	8.42782066281332
220825_s_at	KIRREL1	ENSG00000183853	kirre like nephrin family adhesion molecule 1	1.15305835120962	6.98729773748773	4.7559713935121	0.000563339112539577	0.0319218535969243	0.0252940927549092	6.04107373839288	6.29767373039502	6.87599734943286	6.66164019529583	5.915399079714	7.26665847713416	7.62525313751854	7.43739539855541	7.38195433656114	7.00473295836094	8.35249671100424
221204_s_at	CRTAC1	ENSG00000095713	cartilage acidic protein 1	-1.78229119298138	9.0001179369533	-5.72470545015574	0.000123799399985609	0.0173455803909196	1.48298163017025	9.27524336251436	10.6302618425046	9.58185721987702	9.91572138108828	10.4583000414587	8.0152297530825	8.72941568676745	8.17408852821059	8.78831478698203	8.18941956867561	7.24344513532511
221489_s_at	SPRY4	ENSG00000187678	sprouty RTK signaling antagonist 4	-1.30184752286954	9.94169719034191	-6.46463555235372	4.25104169544959e-05	0.011242234017091	2.49608626262468	10.9436850054129	10.9822785423169	10.0518410485151	10.7278213971284	10.5533532025258	9.51047564213631	9.52857463066307	8.99371147121792	9.86196594562534	8.99443777557514	9.21052443264403
221698_s_at	CLEC7A	ENSG00000172243	C-type lectin domain containing 7A	-0.869390573807308	9.68055643102995	-4.61917657276287	0.000705176288739642	0.0349119747652666	-0.192134915510459	10.3891753172906	10.2336689371965	9.99484720582154	10.504234326806	9.65192156932773	8.96532479427628	9.17490320578481	9.65192156932773	9.59847830710114	9.44871051857917	8.87293498981788
221750_at	HMGCS1	ENSG00000112972	3-hydroxy-3-methylglutaryl-CoA synthase 1	-1.25629167922727	9.04538669659011	-4.16270594470787	0.00151899047884451	0.0480370332298261	-0.936333476527491	9.08626743429858	9.93408437655738	9.50314607636373	9.56585268181549	10.5638329481716	8.39630505154869	8.04397883886903	9.14548363543709	9.14548363543709	8.19524954615394	7.9195694378386
221885_at	DENND2A	ENSG00000146966	DENN domain containing 2A	0.875545166673167	7.69842944208509	4.5539671467869	0.000785557622383551	0.0362086726889499	-0.296728002561403	7.6434729768829	7.00464448904216	7.54698374717741	7.09733853760746	6.81185700515234	7.85335522509726	7.55387533641087	8.41891774572015	8.32927635505719	8.22206535206823	8.20093709272
221898_at	PDPN	ENSG00000162493	podoplanin	-0.835711386962991	8.4166161867663	-4.72747312497557	0.000590195373524666	0.0325150387421504	-0.0197777837668385	9.19135904268864	8.90255805011356	8.5394536485118	8.68580024657114	9.04312281948179	8.32145108645359	8.05251527907285	7.88912373115617	8.5394536485118	7.83093112052293	7.58700938134502
221920_s_at	SLC25A37	ENSG00000147454	solute carrier family 25 member 37	-1.26182735205867	7.89312564805964	-4.29407279354465	0.00121465739822923	0.0430935187622185	-0.719378555973762	9.74786708424251	8.57519975678408	8.73127718348772	8.1432834352344	7.70934810434588	7.47425717161154	7.16798986891195	7.5329325099577	7.04697099522848	7.17590293935283	7.519353079499
222044_at	PCIF1	ENSG00000100982	phosphorylated CTD interacting factor 1	-1.06115413239785	7.48388744374926	-7.28650496674673	1.41135317538919e-05	0.00816929275299838	3.52216474636501	7.98968308558235	8.27054438092062	7.79975534127326	8.5234370318429	7.73007410384863	6.9897556805761	7.19524502505792	7.0554801274126	7.13531461705985	6.85838587199955	6.77508661566814
222057_at	NOL12	ENSG00000273899	nucleolar protein 12	1.23505448814472	6.99999891350528	8.86699001898851	2.11378816058588e-06	0.00586607308261019	5.22920683592291	6.47410550235995	6.28650196100613	6.34492012582544	6.10210572601133	6.4240308301107	7.55307880998243	7.06069924677599	7.718927730238	7.85505892671917	7.77528784523774	7.40527134429125
222240_s_at	ISYNA1	ENSG00000105655	inositol-3-phosphate synthase 1	1.02386013577372	8.10386724856176	4.2201450168817	0.00137715805107683	0.0460528037417524	-0.841211207797315	7.69907479662996	7.11442610493968	8.08133637098735	7.94587500559656	6.88627813981784	8.60290135493195	8.79771201647781	8.82479915702099	7.86590388114998	8.65075396386918	8.67347894275809
222321_at	AGTR2	ENSG00000180772	angiotensin II receptor type 2	-2.94024994946184	7.89380667791776	-4.85726820734102	0.000477828811482391	0.0296451227467631	0.18452723785762	8.984637246714	10.8132125798224	8.25302502934368	9.11231303561186	10.3247089966292	5.76546667136589	6.19482410974219	8.24411062684173	7.80667343391545	5.65468993250586	5.67821179460312
222336_at	SMIM14	ENSG00000163683	small integral membrane protein 14	1.10434605430192	5.61492682872496	8.11341113827668	5.05286427828218e-06	0.00635051684743887	4.45627965582463	4.6165243733324	5.1782934599498	5.18623615470303	4.91253367649903	5.16919360377166	5.97876525218776	6.24048412317382	5.79758601496113	6.03499673364821	6.39668488203051	6.25289684171721
222380_s_at	PDCD6	ENSG00000249915	programmed cell death 6	1.1966923172457	9.38790078445028	6.24637163186539	5.78176695180392e-05	0.0122930268152656	2.20624221908399	8.46778777763255	9.08404404972069	9.30852180709666	8.34493803202528	8.47050593601521	10.0429322040099	10.1855232946308	10.1655124293277	9.60705241785969	9.68062189361376	9.90946878702079
222387_s_at	VPS35	ENSG00000069329	VPS35 retromer complex component	1.30641247484852	8.14718357704249	5.06146849613363	0.000344378556135156	0.0254159383231376	0.500802808475059	6.87656751178098	7.53793342137063	7.78059356041	7.24887921858567	7.72900105984192	8.2343233350103	8.86357706425205	9.50953835964555	8.04452223499111	8.91118049229306	8.88290308928608
222496_s_at	RBM47	ENSG00000163694	RNA binding motif protein 47	-1.03450958487486	8.3248408665667	-6.74629801314854	2.88520628593586e-05	0.00929563669890096	2.8592037486453	8.58506030028835	9.00901659496905	8.59439129761245	9.10180693475883	9.15531898213623	8.13313166745758	7.7949098851646	7.80508989018789	7.49187613459326	8.17231574696309	7.73033209810233
222634_s_at	TBL1XR1	ENSG00000177565	TBL1X receptor 1	1.04710242693935	7.69987451904251	4.85082900771828	0.000482835098072546	0.0298398672586801	0.174450796453625	7.16808432805741	7.06407363805863	7.68894096425267	6.72847256386244	6.99406720932862	8.39289666591839	8.24987260451209	8.67907635232669	7.48660152338153	7.94600465429541	8.3005292054737
222703_s_at	YRDC	ENSG00000196449	yrdC N6-threonylcarbamoyltransferase domain containing	-0.821656093468038	7.17527631580719	-4.63637825318738	0.000685445190594806	0.0346209511431303	-0.164644892670688	7.76904712069501	7.35350298531297	7.9963303668012	7.45230307247806	7.54607828866152	7.10047073090853	6.36941114823556	6.88957132514908	7.12993614086175	6.35826149924234	6.96312679553302
222837_s_at	NAA15	ENSG00000164134	N-alpha-acetyltransferase 15, NatA auxiliary subunit	-0.832930561313145	5.37703422354737	-5.41884332102504	0.000196907359452531	0.0204375020917984	1.0387140156111	6.20387712854777	5.81689511386199	5.44307234122293	6.08546249773595	5.6074928399495	5.01626024119642	4.76710904141933	4.78988463666728	4.90438970964861	5.27894326314499	5.23398964562626
222853_at	FLRT3	ENSG00000125848	fibronectin leucine rich transmembrane protein 3	-1.02359048080421	11.9673673960521	-4.60556400300503	0.000721212819835685	0.035356279058216	-0.21391912287899	12.4662329997427	12.6022404873686	12.2396351174594	12.3817879295345	12.9385508483485	12.2248382530546	11.6377326156649	10.8671372660488	11.7243577026428	11.4492115919785	11.1093165447296
222877_at	NRP2	ENSG00000118257	neuropilin 2	1.4271989606097	8.93517605818209	6.45160803010481	4.32902358753936e-05	0.0113338240058736	2.47899504897001	7.99909073420043	8.06175628009878	7.98549854143073	8.16996862467927	8.56720530883845	10.3386236664358	9.46538705235251	9.00244716929338	9.23619608876161	9.95548347047337	9.5052797034387
222934_s_at	CLEC4E	ENSG00000166523	C-type lectin domain family 4 member E	-1.637159067345	9.12995631937257	-5.16026756535373	0.000294532538112099	0.0236579750684166	0.651519845916109	11.2631537475996	9.76755795057398	10.0284405797764	9.47665115699069	9.57895743649945	8.0777660270824	8.1298932410475	8.25612478673583	9.17125331544045	8.11286463466913	8.56685663668281
223169_s_at	RHOU	ENSG00000116574	ras homolog family member U	-1.2569721904567	7.19008027038642	-4.55535799526715	0.000783746367644281	0.03617773233046	-0.29449088322025	7.29346095736037	7.60115384295554	8.69119506819022	8.49320142847686	7.29949602892195	6.96178373917092	6.46586682828223	6.77841400798468	6.27482140169761	6.32160659381247	6.90988307739782
223169_s_at	RHOU	ENSG00000284984	ras homolog family member U	-1.2569721904567	7.19008027038642	-4.55535799526715	0.000783746367644281	0.03617773233046	-0.29449088322025	7.29346095736037	7.60115384295554	8.69119506819022	8.49320142847686	7.29949602892195	6.96178373917092	6.46586682828223	6.77841400798468	6.27482140169761	6.32160659381247	6.90988307739782
223520_s_at	KIF13A	ENSG00000137177	kinesin family member 13A	-0.944742278289676	6.19356723132674	-5.22401583017386	0.000266464136631886	0.0225387348437124	0.747957282065795	6.82770168032468	7.0941179594311	6.68463278521016	6.6718927952312	6.26606078631751	5.77215508182504	5.4282097490337	5.915396190855	6.29411247217127	5.79087633433898	5.38408370985552
223701_s_at	USP47	ENSG00000170242	ubiquitin specific peptidase 47	0.82408067004576	8.98764655326555	4.31001637653751	0.00118231406800146	0.0427457835744041	-0.693193726886292	8.41036486509293	8.61666123093005	8.53623730495536	8.31704961182441	8.81042701703659	8.82947001896919	9.28552137532156	9.81080143787707	8.94281787386722	9.4799338843126	9.82482746573411
223775_at	HHIP	ENSG00000164161	hedgehog interacting protein	-2.32071805968434	5.98315326168001	-5.00582826191793	0.000376305160384933	0.0261797545869247	0.415257533367294	6.98352908889011	8.03051317455238	6.92237052101543	6.52198757579717	7.78659702001136	3.991931760773	4.41107031175266	6.29989467142958	5.97551069009058	4.05757417140637	4.8337068927615
223786_at	CHST6	ENSG00000183196	carbohydrate sulfotransferase 6	1.2808674994489	6.02394319942839	5.23456394271155	0.000262099420768114	0.0224803381569624	0.763852737683028	5.05000403039859	5.35141350227867	5.28650358592349	5.4924640602254	5.44605581981881	6.63425355618612	7.42918843463882	5.90047203001615	6.02094590116251	6.73267937424363	6.91939489882008
223834_at	CD274	ENSG00000120217	CD274 molecule	-0.952830588885853	6.49661589885049	-4.31978799933523	0.00116293698355717	0.0423961001415126	-0.677161428121756	7.27306388020477	7.86021873245935	6.50038094198685	6.54966268003061	6.89838213835048	5.9603273696456	6.32328707550148	6.19454435156131	5.88847884512947	6.03754307906205	5.97688579342341
223842_s_at	SCARA3	ENSG00000168077	scavenger receptor class A member 3	1.30003586869911	7.44694796502024	4.54409291623742	0.000798543370900443	0.0366210605137653	-0.312618059023408	7.18112790085515	6.232165146577	7.76323727128753	6.60228756503501	5.91036957216712	8.09445380774936	7.73014374732938	7.89465523122007	8.26650294640944	7.9901800479442	8.25130437864834
224455_s_at	ADPGK	ENSG00000159322	ADP dependent glucokinase	-0.890509822505484	6.89068812377433	-5.99645915401919	8.28766306603291e-05	0.0142552296694067	1.86515714900147	7.12803549556238	7.18069582518926	7.75615026794635	7.44055794627762	7.37666423618375	6.20771368033979	6.40104440648438	6.73655950851224	6.19460813286591	6.81927831640826	6.55626154574773
224567_x_at	MALAT1	ENSG00000251562	metastasis associated lung adenocarcinoma transcript 1	1.17050036709672	13.0686737298258	8.1451491884848	4.86495614786702e-06	0.00630160748377796	4.49028696077749	12.264872509498	12.5983071915501	12.6972451585648	12.3781335280794	12.2125365329909	13.9310175773986	13.4397345258203	13.3987698117096	13.8440137931585	13.2508479698865	13.7399324294267
224568_x_at	MALAT1	ENSG00000251562	metastasis associated lung adenocarcinoma transcript 1	0.882843940196645	10.0331260935631	4.72100332837023	0.000596477870001834	0.0325208144919533	-0.0300267987813276	9.61499662481187	9.72924555505797	9.79844188235615	9.71847831369271	8.89671189136035	10.5431166002721	10.9202608218432	10.2815322434687	10.0655243883592	10.2787489431656	10.517329764806
224576_at	ERGIC1	ENSG00000113719	endoplasmic reticulum-golgi intermediate compartment 1	-1.70936315231253	9.01474138210656	-5.06335239614627	0.000343348952385216	0.0254159383231376	0.503690874722698	9.85710051555042	10.4919709171443	8.83966122279963	9.84630728549891	10.7005664758465	8.3424686275009	7.66005190863233	8.83966122279963	8.81193895856897	7.80139170363181	7.97103636519884
224606_at	KLF6	ENSG00000067082	Kruppel like factor 6	-1.18900514609407	12.0932337787009	-4.84390450413373	0.000488280387784819	0.0299721046544511	0.163607971326827	13.0875809165407	12.6782449687062	12.4873449939151	13.3219217897631	12.1338175321086	12.3706585036435	11.5671538543721	11.2714018460343	11.2683332702681	11.4722560542912	11.3668578360668
